agent_id,o_node_id,d_node_id,o_zone_id,d_zone_id,matching_link_from_node_id,matching_link_to_node_id,matching_link_id,node_sequence,geometry,time_sequence
89893,0,0,0,0,55,1153,5307,,"LINESTRING (-2.2198887 53.4751259, -2.2196071 53.4753826)",
89894,0,0,0,0,2097,2073,1873,,"LINESTRING (-2.2321598 53.4824053, -2.2324288 53.4822193, -2.232612 53.4820943, -2.2326853 53.4820426)",
89895,0,0,0,0,2097,2073,1873,,"LINESTRING (-2.2321598 53.4824053, -2.2324288 53.4822193, -2.232612 53.4820943, -2.2326853 53.4820426)",
89896,0,0,0,0,164,2092,1871,,"LINESTRING (-2.2310439 53.4832159, -2.2316126 53.4827947)",
89897,0,0,0,0,1420,164,1870,,"LINESTRING (-2.2306169 53.4835336, -2.2306435 53.4834983, -2.2307183 53.483447, -2.2308171 53.4833735, -2.2310439 53.4832159)",
89898,0,0,0,0,1305,2086,4415,,"LINESTRING (-2.2342991 53.4821918, -2.2339802 53.4824276, -2.233871 53.4825101, -2.2337445 53.482599, -2.2336324 53.4826801, -2.2334089 53.4828403, -2.2332637 53.4829442)",
89899,0,0,0,0,225,162,4417,,"LINESTRING (-2.2327065 53.4833394, -2.2321305 53.4837533)",
89900,0,0,0,0,162,2724,4418,,"LINESTRING (-2.2321305 53.4837533, -2.2319031 53.4839162, -2.2317711 53.4840099)",
89901,0,0,0,0,215,632,933,,"LINESTRING (-2.228628 53.4809362, -2.228313 53.4810425)",
89902,0,0,0,0,632,1923,934,,"LINESTRING (-2.228313 53.4810425, -2.2278513 53.4811741)",
89903,0,0,0,0,1923,839,935,,"LINESTRING (-2.2278513 53.4811741, -2.227021 53.4814246, -2.2269574 53.4814529, -2.2268985 53.4814961, -2.2268565 53.4815283)",
89904,0,0,0,0,2183,937,4057,,"LINESTRING (-2.2320102 53.4777206, -2.2320787 53.4776947)",
89905,0,0,0,0,1584,1082,5562,,"LINESTRING (-2.2297399 53.4786411, -2.2301479 53.4784752, -2.2305368 53.4783171, -2.2307661 53.4782239, -2.230867 53.478182)",
89906,0,0,0,0,522,1585,5558,,"LINESTRING (-2.2287022 53.4790473, -2.2289871 53.4789369)",
89907,0,0,0,0,2723,1583,5301,,"LINESTRING (-2.2247324 53.480634, -2.2256377 53.4802609, -2.2261154 53.4800542, -2.226383 53.4799423)",
89908,0,0,0,0,2723,1583,5301,,"LINESTRING (-2.2247324 53.480634, -2.2256377 53.4802609, -2.2261154 53.4800542, -2.226383 53.4799423)",
89909,0,0,0,0,843,844,1673,,"LINESTRING (-2.2245739 53.4806931, -2.2249423 53.4808863, -2.2251101 53.4809557, -2.2254003 53.4810532, -2.2258309 53.4811978)",
89910,0,0,0,0,116,1613,5505,,"LINESTRING (-2.2284672 53.475905, -2.2280864 53.4760039, -2.227762 53.4760931, -2.227657 53.4761385)",
89911,0,0,0,0,116,1613,5505,,"LINESTRING (-2.2284672 53.475905, -2.2280864 53.4760039, -2.227762 53.4760931, -2.227657 53.4761385)",
89912,0,0,0,0,1613,1564,2773,,"LINESTRING (-2.227657 53.4761385, -2.2275258 53.4761939, -2.2274019 53.4762509)",
89913,0,0,0,0,1565,2376,389,,"LINESTRING (-2.226005 53.4767652, -2.2257273 53.4768731)",
89914,0,0,0,0,2376,1503,391,,"LINESTRING (-2.2257273 53.4768731, -2.2256329 53.476906, -2.225346 53.4770076, -2.2249198 53.4771628, -2.2243308 53.4773779, -2.2242001 53.4774296, -2.2240712 53.4774766)",
89915,0,0,0,0,2786,2787,5579,,"LINESTRING (-2.2235483 53.4778766, -2.2234751 53.4779316)",
89916,0,0,0,0,2820,490,5583,,"LINESTRING (-2.2228493 53.4783261, -2.2225439 53.4785135)",
89917,0,0,0,0,490,362,5585,,"LINESTRING (-2.2225439 53.4785135, -2.2223357 53.478633, -2.2217975 53.4789734)",
89918,0,0,0,0,490,362,5585,,"LINESTRING (-2.2225439 53.4785135, -2.2223357 53.478633, -2.2217975 53.4789734)",
89919,0,0,0,0,1097,583,768,,"LINESTRING (-2.2160065 53.4780638, -2.2158324 53.4781673)",
89920,0,0,0,0,1122,583,828,,"LINESTRING (-2.2173734 53.4785911, -2.2171131 53.4785227, -2.2158324 53.4781673)",
89921,0,0,0,0,1122,583,828,,"LINESTRING (-2.2173734 53.4785911, -2.2171131 53.4785227, -2.2158324 53.4781673)",
89922,0,0,0,0,582,1122,826,,"LINESTRING (-2.2178013 53.4787183, -2.2173734 53.4785911)",
89923,0,0,0,0,582,1122,826,,"LINESTRING (-2.2178013 53.4787183, -2.2173734 53.4785911)",
89924,0,0,0,0,580,429,3196,,"LINESTRING (-2.2156172 53.4806699, -2.2153791 53.4808857, -2.2153182 53.480943, -2.2152119 53.481043)",
89925,0,0,0,0,584,1101,3192,,"LINESTRING (-2.2164629 53.4799514, -2.2161111 53.4802483)",
89926,0,0,0,0,582,428,3188,,"LINESTRING (-2.2178013 53.4787183, -2.2171574 53.479307)",
89927,0,0,0,0,582,428,3188,,"LINESTRING (-2.2178013 53.4787183, -2.2171574 53.479307)",
89928,0,0,0,0,2942,1354,1508,,"LINESTRING (-2.2168763 53.482098, -2.2168304 53.4821205, -2.2167567 53.4821492)",
89929,0,0,0,0,455,456,573,,"LINESTRING (-2.2175608 53.4812681, -2.2187155 53.4807974)",
89930,0,0,0,0,456,300,557,,"LINESTRING (-2.2187155 53.4807974, -2.2189358 53.4809471)",
89931,0,0,0,0,1309,2886,4925,,"LINESTRING (-2.2192296 53.4813224, -2.2193832 53.48125, -2.2197957 53.4810431, -2.220171 53.4808535, -2.2204114 53.4807225, -2.220839 53.4805084, -2.2210991 53.4803796, -2.2212169 53.4803255)",
89932,0,0,0,0,458,362,1509,,"LINESTRING (-2.2226084 53.4794357, -2.2222204 53.4792062, -2.2217975 53.4789734)",
89933,0,0,0,0,458,362,1509,,"LINESTRING (-2.2226084 53.4794357, -2.2222204 53.4792062, -2.2217975 53.4789734)",
89934,0,0,0,0,2485,1485,4136,,"LINESTRING (-2.2490665 53.4848868, -2.2491467 53.4848744, -2.249414 53.4848331)",
89935,0,0,0,0,1693,2272,2200,,"LINESTRING (-2.2495132 53.4848973, -2.2496756 53.4849745, -2.2498703 53.485067, -2.2500267 53.4851788, -2.2501238 53.4852482)",
89936,0,0,0,0,1206,1004,2202,,"LINESTRING (-2.2506214 53.4855382, -2.2509796 53.4856672)",
89937,0,0,0,0,1704,400,2205,,"LINESTRING (-2.2515323 53.485876, -2.2526359 53.4862684, -2.2527958 53.4863591)",
89938,0,0,0,0,1704,400,2205,,"LINESTRING (-2.2515323 53.485876, -2.2526359 53.4862684, -2.2527958 53.4863591)",
89939,0,0,0,0,1716,36,3934,,"LINESTRING (-2.2533067 53.4866063, -2.2533744 53.4866432, -2.2534521 53.4866908, -2.2535484 53.4867498)",
89940,0,0,0,0,1001,1705,5338,,"LINESTRING (-2.2533994 53.4856997, -2.2539862 53.4859136)",
89941,0,0,0,0,1705,2635,5340,,"LINESTRING (-2.2539862 53.4859136, -2.254204 53.4859196, -2.2543519 53.4858449)",
89942,0,0,0,0,1001,1705,5338,,"LINESTRING (-2.2533994 53.4856997, -2.2539862 53.4859136)",
89943,0,0,0,0,299,1280,4309,,"LINESTRING (-2.2551049 53.4834979, -2.2548627 53.4835266, -2.2547877 53.4835388, -2.2544476 53.4836092, -2.2542925 53.4836439, -2.2539637 53.4837176, -2.2531713 53.4838831)",
89944,0,0,0,0,1691,299,1629,,"LINESTRING (-2.2560398 53.4843539, -2.2556899 53.4840496, -2.25522 53.4835981, -2.2551049 53.4834979)",
89945,0,0,0,0,1691,299,1629,,"LINESTRING (-2.2560398 53.4843539, -2.2556899 53.4840496, -2.25522 53.4835981, -2.2551049 53.4834979)",
89946,0,0,0,0,999,1707,1776,,"LINESTRING (-2.2550025 53.4865984, -2.2550461 53.4864487, -2.2550589 53.4863341, -2.255083 53.4862229, -2.255122 53.4861657, -2.255178 53.4861096, -2.2552461 53.4860528, -2.2553168 53.4860134, -2.2553543 53.4859957, -2.2553935 53.4859806, -2.2554284 53.4859714, -2.2554658 53.4859639, -2.2561595 53.4859871)",
89947,0,0,0,0,1691,1690,3127,,"LINESTRING (-2.2560398 53.4843539, -2.2562222 53.484188)",
89948,0,0,0,0,1691,1690,3127,,"LINESTRING (-2.2560398 53.4843539, -2.2562222 53.484188)",
89949,0,0,0,0,1282,2945,2292,,"LINESTRING (-2.2562899 53.4845565, -2.2561803 53.4846521, -2.2558316 53.4849603, -2.2558108 53.4849788, -2.2557958 53.4849913, -2.2555281 53.4852168)",
89950,0,0,0,0,999,1707,1776,,"LINESTRING (-2.2550025 53.4865984, -2.2550461 53.4864487, -2.2550589 53.4863341, -2.255083 53.4862229, -2.255122 53.4861657, -2.255178 53.4861096, -2.2552461 53.4860528, -2.2553168 53.4860134, -2.2553543 53.4859957, -2.2553935 53.4859806, -2.2554284 53.4859714, -2.2554658 53.4859639, -2.2561595 53.4859871)",
89951,0,0,0,0,1282,2945,2292,,"LINESTRING (-2.2562899 53.4845565, -2.2561803 53.4846521, -2.2558316 53.4849603, -2.2558108 53.4849788, -2.2557958 53.4849913, -2.2555281 53.4852168)",
89952,0,0,0,0,1282,2945,2292,,"LINESTRING (-2.2562899 53.4845565, -2.2561803 53.4846521, -2.2558316 53.4849603, -2.2558108 53.4849788, -2.2557958 53.4849913, -2.2555281 53.4852168)",
89953,0,0,0,0,1282,2945,2292,,"LINESTRING (-2.2562899 53.4845565, -2.2561803 53.4846521, -2.2558316 53.4849603, -2.2558108 53.4849788, -2.2557958 53.4849913, -2.2555281 53.4852168)",
89954,0,0,0,0,1691,1690,3127,,"LINESTRING (-2.2560398 53.4843539, -2.2562222 53.484188)",
89955,0,0,0,0,34,1283,1775,,"LINESTRING (-2.2572973 53.4837807, -2.257262 53.484036, -2.257231 53.4841696, -2.2571833 53.484296, -2.257129 53.4843796, -2.2568185 53.4847306, -2.2568147 53.4847814, -2.2568146 53.4848166)",
89956,0,0,0,0,35,34,4456,,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)",
89957,0,0,0,0,1439,285,249,,"LINESTRING (-2.2573742 53.4832903, -2.2575711 53.4832826)",
89958,0,0,0,0,1439,285,249,,"LINESTRING (-2.2573742 53.4832903, -2.2575711 53.4832826)",
89959,0,0,0,0,1439,2286,4650,,"LINESTRING (-2.2573742 53.4832903, -2.257457 53.4831178, -2.2575519 53.4829198, -2.2576081 53.482772, -2.2576235 53.4826786, -2.2576188 53.4826016)",
89960,0,0,0,0,1439,2286,4650,,"LINESTRING (-2.2573742 53.4832903, -2.257457 53.4831178, -2.2575519 53.4829198, -2.2576081 53.482772, -2.2576235 53.4826786, -2.2576188 53.4826016)",
89961,0,0,0,0,2286,2581,4651,,"LINESTRING (-2.2576188 53.4826016, -2.2576027 53.4825392, -2.2575779 53.4824877, -2.2574658 53.4823393, -2.2573549 53.4822279, -2.2570942 53.4820044, -2.257005 53.4819263)",
89962,0,0,0,0,2286,2581,4651,,"LINESTRING (-2.2576188 53.4826016, -2.2576027 53.4825392, -2.2575779 53.4824877, -2.2574658 53.4823393, -2.2573549 53.4822279, -2.2570942 53.4820044, -2.257005 53.4819263)",
89963,0,0,0,0,2581,33,4652,,"LINESTRING (-2.257005 53.4819263, -2.2569149 53.4818153, -2.2568238 53.4816906, -2.2567766 53.4815745)",
89964,0,0,0,0,2581,2580,4992,,"LINESTRING (-2.257005 53.4819263, -2.2568188 53.4818275, -2.2566981 53.4817206, -2.2566822 53.4816983, -2.2566156 53.4816049)",
89965,0,0,0,0,1409,1436,2582,,"LINESTRING (-2.2568935 53.4815517, -2.2571197 53.4817697)",
89966,0,0,0,0,2581,33,4652,,"LINESTRING (-2.257005 53.4819263, -2.2569149 53.4818153, -2.2568238 53.4816906, -2.2567766 53.4815745)",
89967,0,0,0,0,1436,1437,4638,,"LINESTRING (-2.2571197 53.4817697, -2.2571519 53.4818081, -2.2577112 53.4823082)",
89968,0,0,0,0,2453,1438,4640,,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)",
89969,0,0,0,0,2453,1438,4640,,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)",
89970,0,0,0,0,1438,285,4641,,"LINESTRING (-2.2577875 53.4828833, -2.257622 53.4831887, -2.2575711 53.4832826)",
89971,0,0,0,0,1438,285,4641,,"LINESTRING (-2.2577875 53.4828833, -2.257622 53.4831887, -2.2575711 53.4832826)",
89972,0,0,0,0,334,32,345,,"LINESTRING (-2.2563339 53.4810399, -2.2564945 53.481142, -2.2566737 53.4813227, -2.2568195 53.4814938)",
89973,0,0,0,0,2580,2579,5198,,"LINESTRING (-2.2566156 53.4816049, -2.2565774 53.4814859)",
89974,0,0,0,0,2580,2579,5198,,"LINESTRING (-2.2566156 53.4816049, -2.2565774 53.4814859)",
89975,0,0,0,0,334,32,345,,"LINESTRING (-2.2563339 53.4810399, -2.2564945 53.481142, -2.2566737 53.4813227, -2.2568195 53.4814938)",
89976,0,0,0,0,334,32,345,,"LINESTRING (-2.2563339 53.4810399, -2.2564945 53.481142, -2.2566737 53.4813227, -2.2568195 53.4814938)",
89977,0,0,0,0,1440,1441,2254,,"LINESTRING (-2.257318 53.4833784, -2.2570557 53.4833862, -2.2569101 53.4833982, -2.2565459 53.4834017)",
89978,0,0,0,0,1440,1441,2254,,"LINESTRING (-2.257318 53.4833784, -2.2570557 53.4833862, -2.2569101 53.4833982, -2.2565459 53.4834017)",
89979,0,0,0,0,1441,2952,2578,,"LINESTRING (-2.2565459 53.4834017, -2.2560897 53.483443, -2.2553932 53.4834818)",
89980,0,0,0,0,2952,299,5861,,"LINESTRING (-2.2553932 53.4834818, -2.2553458 53.4834838, -2.2551049 53.4834979)",
89981,0,0,0,0,2952,299,5861,,"LINESTRING (-2.2553932 53.4834818, -2.2553458 53.4834838, -2.2551049 53.4834979)",
89982,0,0,0,0,2952,299,5861,,"LINESTRING (-2.2553932 53.4834818, -2.2553458 53.4834838, -2.2551049 53.4834979)",
89983,0,0,0,0,1441,2952,2578,,"LINESTRING (-2.2565459 53.4834017, -2.2560897 53.483443, -2.2553932 53.4834818)",
89984,0,0,0,0,1440,1441,2254,,"LINESTRING (-2.257318 53.4833784, -2.2570557 53.4833862, -2.2569101 53.4833982, -2.2565459 53.4834017)",
89985,0,0,0,0,2952,299,5861,,"LINESTRING (-2.2553932 53.4834818, -2.2553458 53.4834838, -2.2551049 53.4834979)",
89986,0,0,0,0,909,299,2234,,"LINESTRING (-2.2548518 53.4832903, -2.25497 53.4833883, -2.2551049 53.4834979)",
89987,0,0,0,0,1214,909,2233,,"LINESTRING (-2.2541763 53.4826584, -2.254564 53.4830211, -2.2548518 53.4832903)",
89988,0,0,0,0,1214,909,2233,,"LINESTRING (-2.2541763 53.4826584, -2.254564 53.4830211, -2.2548518 53.4832903)",
89989,0,0,0,0,1214,909,2233,,"LINESTRING (-2.2541763 53.4826584, -2.254564 53.4830211, -2.2548518 53.4832903)",
89990,0,0,0,0,1214,909,2233,,"LINESTRING (-2.2541763 53.4826584, -2.254564 53.4830211, -2.2548518 53.4832903)",
89991,0,0,0,0,904,1280,5869,,"LINESTRING (-2.252341 53.4841346, -2.2525679 53.4840539, -2.2528244 53.4839711, -2.2531713 53.4838831)",
89992,0,0,0,0,904,1280,5869,,"LINESTRING (-2.252341 53.4841346, -2.2525679 53.4840539, -2.2528244 53.4839711, -2.2531713 53.4838831)",
89993,0,0,0,0,904,1280,5869,,"LINESTRING (-2.252341 53.4841346, -2.2525679 53.4840539, -2.2528244 53.4839711, -2.2531713 53.4838831)",
89994,0,0,0,0,299,1280,4309,,"LINESTRING (-2.2551049 53.4834979, -2.2548627 53.4835266, -2.2547877 53.4835388, -2.2544476 53.4836092, -2.2542925 53.4836439, -2.2539637 53.4837176, -2.2531713 53.4838831)",
89995,0,0,0,0,298,1214,4765,,"LINESTRING (-2.253446 53.4819953, -2.2540315 53.4825186, -2.2541763 53.4826584)",
89996,0,0,0,0,298,1214,4765,,"LINESTRING (-2.253446 53.4819953, -2.2540315 53.4825186, -2.2541763 53.4826584)",
89997,0,0,0,0,298,1214,4765,,"LINESTRING (-2.253446 53.4819953, -2.2540315 53.4825186, -2.2541763 53.4826584)",
89998,0,0,0,0,904,1280,5869,,"LINESTRING (-2.252341 53.4841346, -2.2525679 53.4840539, -2.2528244 53.4839711, -2.2531713 53.4838831)",
89999,0,0,0,0,904,903,1621,,"LINESTRING (-2.252341 53.4841346, -2.2522629 53.484057, -2.2521512 53.4839587, -2.2519482 53.4837877, -2.2518689 53.4837068, -2.2517671 53.4835806)",
90000,0,0,0,0,1214,909,2233,,"LINESTRING (-2.2541763 53.4826584, -2.254564 53.4830211, -2.2548518 53.4832903)",
90001,0,0,0,0,1214,909,2233,,"LINESTRING (-2.2541763 53.4826584, -2.254564 53.4830211, -2.2548518 53.4832903)",
90002,0,0,0,0,298,1214,4765,,"LINESTRING (-2.253446 53.4819953, -2.2540315 53.4825186, -2.2541763 53.4826584)",
90003,0,0,0,0,285,1366,2454,,"LINESTRING (-2.2575711 53.4832826, -2.2577298 53.4832808, -2.2579348 53.4832798)",
90004,0,0,0,0,285,1366,2454,,"LINESTRING (-2.2575711 53.4832826, -2.2577298 53.4832808, -2.2579348 53.4832798)",
90005,0,0,0,0,247,1170,2253,,"LINESTRING (-2.2596728 53.4833742, -2.2594774 53.4833767, -2.2592291 53.4833767, -2.2591283 53.4833756, -2.2590012 53.4833742, -2.2586886 53.4833681, -2.257991 53.4833683)",
90006,0,0,0,0,247,1170,2253,,"LINESTRING (-2.2596728 53.4833742, -2.2594774 53.4833767, -2.2592291 53.4833767, -2.2591283 53.4833756, -2.2590012 53.4833742, -2.2586886 53.4833681, -2.257991 53.4833683)",
90007,0,0,0,0,247,1170,2253,,"LINESTRING (-2.2596728 53.4833742, -2.2594774 53.4833767, -2.2592291 53.4833767, -2.2591283 53.4833756, -2.2590012 53.4833742, -2.2586886 53.4833681, -2.257991 53.4833683)",
90008,0,0,0,0,1170,35,2455,,"LINESTRING (-2.257991 53.4833683, -2.2577244 53.4833706, -2.2575211 53.4833713)",
90009,0,0,0,0,247,1170,2253,,"LINESTRING (-2.2596728 53.4833742, -2.2594774 53.4833767, -2.2592291 53.4833767, -2.2591283 53.4833756, -2.2590012 53.4833742, -2.2586886 53.4833681, -2.257991 53.4833683)",
90010,0,0,0,0,247,1170,2253,,"LINESTRING (-2.2596728 53.4833742, -2.2594774 53.4833767, -2.2592291 53.4833767, -2.2591283 53.4833756, -2.2590012 53.4833742, -2.2586886 53.4833681, -2.257991 53.4833683)",
90011,0,0,0,0,262,247,2252,,"LINESTRING (-2.2614498 53.4833594, -2.2610274 53.4833627, -2.2608396 53.4833683, -2.2601653 53.4833678, -2.2596728 53.4833742)",
90012,0,0,0,0,2108,1279,294,,"LINESTRING (-2.2618626 53.4832715, -2.2617891 53.4833611)",
90013,0,0,0,0,525,2108,292,,"LINESTRING (-2.2619862 53.4827617, -2.2620251 53.4827918, -2.2620599 53.482835, -2.2620445 53.4828858, -2.2618626 53.4832715)",
90014,0,0,0,0,1263,1279,1635,,"LINESTRING (-2.2630685 53.4833467, -2.2617891 53.4833611)",
90015,0,0,0,0,1263,1279,1635,,"LINESTRING (-2.2630685 53.4833467, -2.2617891 53.4833611)",
90016,0,0,0,0,1263,1279,1635,,"LINESTRING (-2.2630685 53.4833467, -2.2617891 53.4833611)",
90017,0,0,0,0,1264,1279,2186,,"LINESTRING (-2.2618347 53.4837911, -2.2617891 53.4833611)",
90018,0,0,0,0,1279,262,1636,,"LINESTRING (-2.2617891 53.4833611, -2.2616121 53.4833579, -2.2614498 53.4833594)",
90019,0,0,0,0,262,247,2252,,"LINESTRING (-2.2614498 53.4833594, -2.2610274 53.4833627, -2.2608396 53.4833683, -2.2601653 53.4833678, -2.2596728 53.4833742)",
90020,0,0,0,0,247,1170,2253,,"LINESTRING (-2.2596728 53.4833742, -2.2594774 53.4833767, -2.2592291 53.4833767, -2.2591283 53.4833756, -2.2590012 53.4833742, -2.2586886 53.4833681, -2.257991 53.4833683)",
90021,0,0,0,0,247,1170,2253,,"LINESTRING (-2.2596728 53.4833742, -2.2594774 53.4833767, -2.2592291 53.4833767, -2.2591283 53.4833756, -2.2590012 53.4833742, -2.2586886 53.4833681, -2.257991 53.4833683)",
90022,0,0,0,0,1263,1262,2191,,"LINESTRING (-2.2630685 53.4833467, -2.2630818 53.4837715)",
90023,0,0,0,0,1263,1262,2191,,"LINESTRING (-2.2630685 53.4833467, -2.2630818 53.4837715)",
90024,0,0,0,0,1263,1262,2191,,"LINESTRING (-2.2630685 53.4833467, -2.2630818 53.4837715)",
90025,0,0,0,0,1494,1493,2650,,"LINESTRING (-2.2644136 53.4833006, -2.264409 53.483197)",
90026,0,0,0,0,1494,1493,2650,,"LINESTRING (-2.2644136 53.4833006, -2.264409 53.483197)",
90027,0,0,0,0,1494,1263,1634,,"LINESTRING (-2.2644136 53.4833006, -2.2630685 53.4833467)",
90028,0,0,0,0,1263,1279,1635,,"LINESTRING (-2.2630685 53.4833467, -2.2617891 53.4833611)",
90029,0,0,0,0,1263,1279,1635,,"LINESTRING (-2.2630685 53.4833467, -2.2617891 53.4833611)",
90030,0,0,0,0,1263,1279,1635,,"LINESTRING (-2.2630685 53.4833467, -2.2617891 53.4833611)",
90031,0,0,0,0,1685,1680,3165,,"LINESTRING (-2.2635023 53.4832469, -2.2634339 53.4828833, -2.2634786 53.4827673, -2.2635238 53.4826948)",
90032,0,0,0,0,1685,1493,2263,,"LINESTRING (-2.2635023 53.4832469, -2.2642886 53.4832036, -2.264409 53.483197)",
90033,0,0,0,0,1685,1493,2263,,"LINESTRING (-2.2635023 53.4832469, -2.2642886 53.4832036, -2.264409 53.483197)",
90034,0,0,0,0,1497,1496,4806,,"LINESTRING (-2.2648374 53.4833038, -2.2648373 53.4831959)",
90035,0,0,0,0,2881,1497,5685,,"LINESTRING (-2.2653481 53.4833068, -2.2648374 53.4833038)",
90036,0,0,0,0,2880,2881,1913,,"LINESTRING (-2.2659905 53.4833105, -2.2658457 53.4833097, -2.2653481 53.4833068)",
90037,0,0,0,0,286,408,1910,,"LINESTRING (-2.2663806 53.483156, -2.2668904 53.4830887, -2.2672391 53.4830461)",
90038,0,0,0,0,408,407,1911,,"LINESTRING (-2.2672391 53.4830461, -2.2676858 53.4830367, -2.268376 53.4830741, -2.2686703 53.4831113)",
90039,0,0,0,0,408,407,1911,,"LINESTRING (-2.2672391 53.4830461, -2.2676858 53.4830367, -2.268376 53.4830741, -2.2686703 53.4831113)",
90040,0,0,0,0,404,407,491,,"LINESTRING (-2.2687919 53.4828194, -2.2686703 53.4831113)",
90041,0,0,0,0,407,287,1912,,"LINESTRING (-2.2686703 53.4831113, -2.2690794 53.4832114, -2.2692553 53.4832545, -2.2697131 53.483428, -2.2703973 53.4836873)",
90042,0,0,0,0,287,1270,5687,,"LINESTRING (-2.2703973 53.4836873, -2.2707231 53.4838118)",
90043,0,0,0,0,1498,250,2050,,"LINESTRING (-2.2647708 53.4847242, -2.2647338 53.4859066)",
90044,0,0,0,0,1498,1497,2652,,"LINESTRING (-2.2647708 53.4847242, -2.2647994 53.4841348, -2.2648374 53.4833038)",
90045,0,0,0,0,1498,1497,2652,,"LINESTRING (-2.2647708 53.4847242, -2.2647994 53.4841348, -2.2648374 53.4833038)",
90046,0,0,0,0,1497,1494,4805,,"LINESTRING (-2.2648374 53.4833038, -2.2644136 53.4833006)",
90047,0,0,0,0,1494,1493,2650,,"LINESTRING (-2.2644136 53.4833006, -2.264409 53.483197)",
90048,0,0,0,0,1493,1683,4800,,"LINESTRING (-2.264409 53.483197, -2.264411 53.4828717, -2.2644209 53.4827919)",
90049,0,0,0,0,1683,289,4801,,"LINESTRING (-2.2644209 53.4827919, -2.264451 53.4825499, -2.2644965 53.4824551, -2.264579 53.482283)",
90050,0,0,0,0,1683,289,4801,,"LINESTRING (-2.2644209 53.4827919, -2.264451 53.4825499, -2.2644965 53.4824551, -2.264579 53.482283)",
90051,0,0,0,0,1492,2956,2626,,"LINESTRING (-2.2651615 53.4812258, -2.2652348 53.4811089)",
90052,0,0,0,0,2959,1491,2630,,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)",
90053,0,0,0,0,1241,1490,2649,,"LINESTRING (-2.2664637 53.4799532, -2.2668721 53.4795806)",
90054,0,0,0,0,1490,1660,5851,,"LINESTRING (-2.2668721 53.4795806, -2.2674155 53.479126)",
90055,0,0,0,0,1241,1490,2649,,"LINESTRING (-2.2664637 53.4799532, -2.2668721 53.4795806)",
90056,0,0,0,0,2959,1491,2630,,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)",
90057,0,0,0,0,1180,1670,4803,,"LINESTRING (-2.2646074 53.4822296, -2.2648246 53.4818179, -2.2650506 53.4814144)",
90058,0,0,0,0,1683,289,4801,,"LINESTRING (-2.2644209 53.4827919, -2.264451 53.4825499, -2.2644965 53.4824551, -2.264579 53.482283)",
90059,0,0,0,0,1683,289,4801,,"LINESTRING (-2.2644209 53.4827919, -2.264451 53.4825499, -2.2644965 53.4824551, -2.264579 53.482283)",
90060,0,0,0,0,1493,1683,4800,,"LINESTRING (-2.264409 53.483197, -2.264411 53.4828717, -2.2644209 53.4827919)",
90061,0,0,0,0,1683,289,4801,,"LINESTRING (-2.2644209 53.4827919, -2.264451 53.4825499, -2.2644965 53.4824551, -2.264579 53.482283)",
90062,0,0,0,0,1683,289,4801,,"LINESTRING (-2.2644209 53.4827919, -2.264451 53.4825499, -2.2644965 53.4824551, -2.264579 53.482283)",
90063,0,0,0,0,1683,289,4801,,"LINESTRING (-2.2644209 53.4827919, -2.264451 53.4825499, -2.2644965 53.4824551, -2.264579 53.482283)",
90064,0,0,0,0,1493,1683,4800,,"LINESTRING (-2.264409 53.483197, -2.264411 53.4828717, -2.2644209 53.4827919)",
90065,0,0,0,0,2147,888,5278,,"LINESTRING (-2.2717707 53.4804003, -2.270802 53.4802373)",
90066,0,0,0,0,888,264,5280,,"LINESTRING (-2.270802 53.4802373, -2.2705094 53.4801871, -2.26873 53.4798821)",
90067,0,0,0,0,888,264,5280,,"LINESTRING (-2.270802 53.4802373, -2.2705094 53.4801871, -2.26873 53.4798821)",
90068,0,0,0,0,1664,1663,5286,,"LINESTRING (-2.2678194 53.479733, -2.2676466 53.4797047)",
90069,0,0,0,0,1663,1490,5288,,"LINESTRING (-2.2676466 53.4797047, -2.2673141 53.4796503, -2.2668721 53.4795806)",
90070,0,0,0,0,1663,1490,5288,,"LINESTRING (-2.2676466 53.4797047, -2.2673141 53.4796503, -2.2668721 53.4795806)",
90071,0,0,0,0,1241,1490,2649,,"LINESTRING (-2.2664637 53.4799532, -2.2668721 53.4795806)",
90072,0,0,0,0,1241,1490,2649,,"LINESTRING (-2.2664637 53.4799532, -2.2668721 53.4795806)",
90073,0,0,0,0,293,1490,2852,,"LINESTRING (-2.2650378 53.4789634, -2.2660514 53.4793015, -2.2668721 53.4795806)",
90074,0,0,0,0,2576,353,4986,,"LINESTRING (-2.2649414 53.4790679, -2.2644365 53.4796277)",
90075,0,0,0,0,2911,293,2850,,"LINESTRING (-2.2636332 53.4787847, -2.2636876 53.4787839, -2.2640391 53.4787898, -2.264357 53.4788131, -2.2645246 53.4788329, -2.2646936 53.4788648, -2.2650378 53.4789634)",
90076,0,0,0,0,1604,2911,2848,,"LINESTRING (-2.2633848 53.4787907, -2.2634806 53.4787871, -2.2636332 53.4787847)",
