name,poi_id,osm_way_id,osm_relation_id,building,amenity,geometry,centroid
,64,29449836,,yes,,"POLYGON ((-2.2512421 53.476203, -2.2514849 53.4758637, -2.2512818 53.4758279, -2.2512517 53.4758238, -2.2512282 53.4758268, -2.2512109 53.4758371, -2.2511198 53.4759803, -2.2510425 53.4761056, -2.2510446 53.4761233, -2.2510657 53.4761383, -2.2510921 53.4761507, -2.2512421 53.476203))",POINT (-2.251249350693903 53.47600076051368)
Castlefield House,65,29449838,,yes,,"POLYGON ((-2.2527889 53.4763157, -2.2526856 53.4764453, -2.252443 53.4763886, -2.2524176 53.4764225, -2.2523553 53.4764086, -2.252342 53.476428, -2.2520752 53.476363, -2.2522711 53.476078, -2.2525379 53.476143, -2.252469 53.4762433, -2.2527889 53.4763157))",POINT (-2.252402490735471 53.47628690305788)
,66,29450224,,commercial,,"POLYGON ((-2.2488589 53.4781238, -2.2481789 53.4780343, -2.248217 53.477997, -2.2481799 53.4779845, -2.2482124 53.4779559, -2.248249 53.4779695, -2.248316 53.4779119, -2.2488589 53.4781238))",POINT (-2.248443326771315 53.47802176771814)
Free Trade Hall,67,29450342,,yes,,"POLYGON ((-2.2474901 53.4779428, -2.2467525 53.4778588, -2.2468725 53.4775243, -2.2469023 53.4774414, -2.2469484 53.4774416, -2.2469944 53.4774066, -2.247636 53.4776676, -2.2475931 53.4777008, -2.2474901 53.4779428))",POINT (-2.247169142951455 53.47770407150242)
Midland Hotel,68,29450354,,yes,,"POLYGON ((-2.2454205 53.4776606, -2.2448197 53.4775722, -2.2445292 53.4775227, -2.2443484 53.4774141, -2.2452112 53.4767597, -2.2455836 53.476914, -2.2456411 53.4769831, -2.2454205 53.4776606))",POINT (-2.245095993496715 53.47725140477252)
House of Fraser,69,29460210,,yes,,"POLYGON ((-2.2479609 53.4821629, -2.2474464 53.4820398, -2.2474158 53.4819937, -2.2477295 53.4815164, -2.2478132 53.4814905, -2.2483649 53.4816014, -2.2484279 53.4816692, -2.2484105 53.4816955, -2.2483461 53.4817931, -2.2483445 53.4817954, -2.2483287 53.4818194, -2.2483275 53.4818213, -2.2481671 53.4820896, -2.2481357 53.4821357, -2.2480963 53.4821287, -2.2480855 53.4821448, -2.2480179 53.4821565, -2.2479859 53.4821494, -2.2479609 53.4821629))",POINT (-2.247924510165492 53.48182993848543)
John Rylands Library,70,29460499,,library,,"POLYGON ((-2.2495946 53.4805812, -2.2491026 53.4805123, -2.2491102 53.480493, -2.2487176 53.480438, -2.2487108 53.4804551, -2.2485107 53.4804271, -2.2485868 53.4802348, -2.2493338 53.4803395, -2.2493632 53.4802652, -2.2498184 53.480329, -2.2497443 53.4805163, -2.2496268 53.4804998, -2.2495946 53.4805812))",POINT (-2.249195414211401 53.48039825772899)
,71,29460577,,yes,,"POLYGON ((-2.2498512 53.4802492, -2.2495893 53.4802085, -2.2491668 53.4801422, -2.2488721 53.4800971, -2.2491063 53.4799536, -2.2497789 53.4800599, -2.2498512 53.4802492))",POINT (-2.249399111379304 53.48009485736421)
,72,29460591,,office,,"POLYGON ((-2.2497952 53.479993, -2.2493451 53.4799195, -2.2492831 53.4799104, -2.2488253 53.4798431, -2.2489611 53.4795791, -2.2491646 53.4795737, -2.2493922 53.4795767, -2.2495742 53.4795848, -2.2497617 53.4795977, -2.2499641 53.4796145, -2.2498587 53.4798506, -2.2497952 53.479993))",POINT (-2.249416489198038 53.47975418416448)
Beetham Tower,73,29461262,,yes,,"POLYGON ((-2.2506151 53.4756364, -2.2505972 53.4756686, -2.2505229 53.475654, -2.2504393 53.4756375, -2.2499548 53.4755422, -2.2499711 53.4755128, -2.2500483 53.4753752, -2.2500509 53.4753704, -2.250077 53.4753243, -2.2501717 53.4753432, -2.2502965 53.4751225, -2.2503707 53.4751373, -2.2503832 53.4751152, -2.2511574 53.4752706, -2.2510818 53.4753919, -2.2510066 53.4755126, -2.2509549 53.4755022, -2.2509312 53.4755441, -2.2507822 53.4755143, -2.250694 53.4754967, -2.2506913 53.4755016, -2.2506585 53.4755596, -2.2506425 53.4755879, -2.2506151 53.4756364))",POINT (-2.250539642300989 53.47538784009264)
Theatre Royal,74,29994204,,yes,,"POLYGON ((-2.24662 53.4778558, -2.2462805 53.4778114, -2.2464376 53.4773552, -2.2467939 53.4774106, -2.24662 53.4778558))",POINT (-2.246533259855742 53.47760603752075)
,75,30089158,,yes,,"POLYGON ((-2.2475189 53.4789004, -2.247244 53.4788612, -2.2464949 53.4787154, -2.2466161 53.478321, -2.2476522 53.4784482, -2.247612 53.478571, -2.2475491 53.4785654, -2.2474893 53.4787694, -2.2475554 53.4787769, -2.2475189 53.4789004))",POINT (-2.247067055406583 53.4785986715076)
,76,30089216,,yes,,"POLYGON ((-2.2461389 53.4777419, -2.2461095 53.4777586, -2.2456899 53.4777088, -2.2456718 53.4776756, -2.2458309 53.4772449, -2.2458696 53.4772385, -2.2460149 53.4772549, -2.2460568 53.4771107, -2.2461213 53.4770875, -2.2463251 53.4771805, -2.2461389 53.4777419))",POINT (-2.246008270453081 53.47745151977202)
,77,30095378,,yes,,"POLYGON ((-2.2490182 53.4790349, -2.248688 53.4790107, -2.2486494 53.4790079, -2.2487146 53.4788095, -2.2490909 53.4788505, -2.2490182 53.4790349))",POINT (-2.248866376483465 53.4789249832093)
,78,30095389,,yes,,"POLYGON ((-2.2488903 53.4787908, -2.2490852 53.4788222, -2.249114 53.4788179, -2.2491348 53.4788063, -2.2491491 53.4787898, -2.2492089 53.4786694, -2.2491874 53.4786413, -2.2489422 53.4786124, -2.248921 53.4786775, -2.2489056 53.4787365, -2.2488903 53.4787908))",POINT (-2.24904514846112 53.47871693727081)
,79,30095405,,yes,,"POLYGON ((-2.2488267 53.4793632, -2.2485199 53.4793117, -2.2486058 53.4791262, -2.2489101 53.4791533, -2.2489408 53.4791772, -2.2488267 53.4793632))",POINT (-2.248729098807736 53.47923911784603)
FortyFour Peter Street,80,30326373,,yes,,"POLYGON ((-2.2477972 53.4779776, -2.2474901 53.4779428, -2.2475931 53.4777008, -2.2478565 53.4777958, -2.2477972 53.4779776))",POINT (-2.247676536867855 53.47785377885852)
"Fourth Church of Christ, Scientist",81,30326380,,place_of_worship,,"POLYGON ((-2.2479302 53.4779926, -2.2477972 53.4779776, -2.2478565 53.4777958, -2.2480057 53.4778488, -2.247962 53.4779794, -2.2479302 53.4779926))",POINT (-2.247900920585898 53.47790300602018)
Piccadilly Gardens Pavillion,82,30326670,,yes,,"POLYGON ((-2.2378073 53.4809697, -2.2373085 53.4807115, -2.2367933 53.4804489, -2.2369818 53.4804849, -2.2371211 53.4805173, -2.2372282 53.4805536, -2.2373204 53.4805903, -2.237423 53.4806415, -2.2375556 53.4807206, -2.2376526 53.4807968, -2.2377403 53.4808778, -2.2378073 53.4809697))",POINT (-2.237346203476497 53.48067962618011)
,83,30326818,,yes,,"POLYGON ((-2.238618 53.4817444, -2.2385812 53.4817482, -2.2384194 53.4816653, -2.2383185 53.4816135, -2.2382861 53.4815964, -2.238269 53.4815802, -2.2382623 53.4815602, -2.238272 53.4815402, -2.2385307 53.4813689, -2.2386429 53.4812947, -2.2389243 53.4814285, -2.2387894 53.4816027, -2.2386843 53.4816928, -2.238618 53.4817444))",POINT (-2.238599389225217 53.48152281004189)
,84,30326841,,yes,,"POLYGON ((-2.2394368 53.481061, -2.2391875 53.4809353, -2.2394402 53.4807577, -2.2395705 53.4806659, -2.2397659 53.480529, -2.2398171 53.4805206, -2.2400446 53.4806353, -2.2397518 53.4808409, -2.23969 53.4808839, -2.239561 53.4809737, -2.2394368 53.481061))",POINT (-2.239615720036331 53.48078552292959)
Miller Street Tower,85,30333665,,office,,"POLYGON ((-2.2390309 53.4863068, -2.2384653 53.4861444, -2.2383013 53.4860973, -2.2377676 53.4867634, -2.2380982 53.486859, -2.2384894 53.486972, -2.2390309 53.4863068))",POINT (-2.2383978156721 53.48653438801118)
,86,30333756,,yes,,"POLYGON ((-2.2511809 53.4818346, -2.2509905 53.4818914, -2.2509606 53.481856, -2.2509516 53.4818452, -2.2509255 53.4818135, -2.2508701 53.4817467, -2.250835 53.4817047, -2.2506655 53.4815044, -2.2507062 53.4814922, -2.2507711 53.4814728, -2.2508196 53.4814587, -2.250865 53.4814457, -2.2511081 53.4817476, -2.2511453 53.48179, -2.2511809 53.4818346))",POINT (-2.250924051261717 53.48166750315038)
,87,30333762,,yes,,"POLYGON ((-2.247731 53.4836016, -2.2474816 53.4834595, -2.2475969 53.4833957, -2.2476184 53.4834101, -2.2479134 53.4832441, -2.2478893 53.4832281, -2.2480218 53.4831552, -2.2480736 53.483186, -2.2482202 53.4832733, -2.2481736 53.4833015, -2.2482406 53.4833494, -2.247849 53.4835585, -2.247731 53.4836016))",POINT (-2.247887466150086 53.48338917144656)
,88,30333769,,yes,,"POLYGON ((-2.244023 53.484245, -2.2439281 53.4842252, -2.2439401 53.4842087, -2.2439095 53.4842027, -2.2438997 53.4842209, -2.243894 53.4842295, -2.243803 53.4842105, -2.2436935 53.4841864, -2.2435819 53.48416, -2.243479 53.4841335, -2.2433737 53.4841046, -2.2432826 53.4840792, -2.2432989 53.4840493, -2.2433138 53.484026, -2.2432806 53.4840198, -2.243264 53.4840415, -2.2431792 53.4840209, -2.2431899 53.4840018, -2.2431696 53.4839971, -2.2431884 53.4839677, -2.2431632 53.4839613, -2.2433596 53.4836905, -2.2433842 53.4836981, -2.2434221 53.4836435, -2.2434524 53.4836022, -2.2434606 53.4835905, -2.2434885 53.4835494, -2.2437508 53.483183, -2.2437645 53.4831634, -2.243778 53.4831544, -2.2437908 53.4831523, -2.2438394 53.4831612, -2.2442394 53.4832507, -2.2446355 53.4833305, -2.244668 53.4833413, -2.2446865 53.4833504, -2.2447035 53.4833668, -2.2447074 53.4833796, -2.2447086 53.4833928, -2.2447093 53.483407, -2.2447052 53.4834208, -2.2446886 53.483454, -2.2445958 53.4836014, -2.2445098 53.483729, -2.2444574 53.4837952, -2.2444021 53.4838554, -2.2443548 53.4839188, -2.2442771 53.4840179, -2.2441899 53.4841089, -2.2441303 53.4841608, -2.2440622 53.4842171, -2.244023 53.484245))",POINT (-2.243940067838857 53.48370193154066)
Manchester City & Salford Magistrates Court and Coroners Court,89,30342677,,courthouse,,"POLYGON ((-2.2508384 53.4806461, -2.2498619 53.4804997, -2.2499506 53.4802648, -2.2500552 53.480188, -2.2500686 53.4801593, -2.2509886 53.480303, -2.2508384 53.4806461))",POINT (-2.250426173507869 53.48040154206241)
Mediacom,90,30342700,,yes,,"POLYGON ((-2.2498246 53.47948, -2.2498659 53.4793602, -2.2494518 53.4793095, -2.2494104 53.4794293, -2.2498246 53.47948))",POINT (-2.249638170817971 53.4793947518986)
,91,30342715,,yes,,"POLYGON ((-2.2499651 53.4790933, -2.249704 53.4790633, -2.2496507 53.4792088, -2.2495419 53.4791955, -2.249597 53.4790521, -2.2495027 53.4790409, -2.2492949 53.4794144, -2.2490677 53.4793765, -2.2493296 53.4789735, -2.2493642 53.4789323, -2.2494618 53.4789379, -2.2499903 53.4789997, -2.2499651 53.4790933))",POINT (-2.249461862129132 53.47912938177431)
,92,30342721,,parking,,"POLYGON ((-2.2498339 53.4792996, -2.2494477 53.4792485, -2.2494734 53.4791872, -2.2495419 53.4791955, -2.2496507 53.4792088, -2.2498511 53.4792332, -2.2498339 53.4792996))",POINT (-2.24965338515418 53.4792425002027)
,93,30342727,,yes,,"POLYGON ((-2.250829 53.4795349, -2.2500232 53.4794698, -2.2501057 53.4790077, -2.2509033 53.4790787, -2.250829 53.4795349))",POINT (-2.250464296182471 53.47927303307165)
,94,30342735,,yes,,"POLYGON ((-2.2514585 53.4795463, -2.2514034 53.4795688, -2.2511003 53.4795452, -2.2511453 53.4793511, -2.2515065 53.4793604, -2.2514585 53.4795463))",POINT (-2.251302500791416 53.47945626403617)
,95,30342769,,commercial,,"POLYGON ((-2.2513913 53.4802308, -2.2499767 53.4800155, -2.2501269 53.4796659, -2.2504805 53.4797198, -2.2504924 53.4796921, -2.2509197 53.4797571, -2.2509425 53.4797041, -2.2513033 53.479759, -2.2513149 53.4797319, -2.2515878 53.4797735, -2.2515602 53.4798378, -2.2514364 53.4801258, -2.2513913 53.4802308))",POINT (-2.250810562780606 53.47992749390119)
,96,30342798,,yes,,"POLYGON ((-2.2509167 53.4812295, -2.250505 53.4811662, -2.2506765 53.4807628, -2.2510922 53.4808221, -2.2509167 53.4812295))",POINT (-2.250798042468506 53.48099502871239)
Manchester Crown Square Crown Court,97,30342856,,courthouse,,"POLYGON ((-2.2518121 53.4813325, -2.2512649 53.4812559, -2.2513132 53.4811314, -2.2511845 53.4811074, -2.2513293 53.4807674, -2.2515465 53.4808009, -2.2515626 53.4807515, -2.2516619 53.4807674, -2.2516833 53.4807275, -2.2516082 53.4807132, -2.2516547 53.4806015, -2.2516968 53.4806062, -2.2519811 53.4799486, -2.252547 53.4800396, -2.2521956 53.4808057, -2.2521259 53.480793, -2.2521152 53.4808201, -2.2521876 53.4808297, -2.2521447 53.4809239, -2.2520964 53.4809159, -2.2519677 53.4811984, -2.2520293 53.481208, -2.2520079 53.4812574, -2.2518604 53.4812351, -2.2518121 53.4813325))",POINT (-2.251889460552559 53.48067984089572)
4 Hardman Square,98,30343014,,yes,,"POLYGON ((-2.2526962 53.4799966, -2.2518139 53.479855, -2.2517398 53.4798096, -2.2517443 53.4797601, -2.2518026 53.4797174, -2.2518947 53.4797147, -2.2527658 53.4798496, -2.2528286 53.4798924, -2.2528264 53.4799378, -2.2527725 53.4799806, -2.2526962 53.4799966))",POINT (-2.252286998770229 53.47985294215997)
196 Deansgate,99,30343114,,yes,,"POLYGON ((-2.2498134 53.4788823, -2.2494403 53.4788215, -2.2494185 53.4788012, -2.2496353 53.4784416, -2.2496883 53.4784285, -2.2500212 53.4784826, -2.2498134 53.4788823))",POINT (-2.249721985957977 53.47865370998555)
Freetrade Exchange,100,30343238,,yes,,"POLYGON ((-2.2470372 53.4783093, -2.2466536 53.4782606, -2.2467367 53.4780276, -2.247123 53.4780691, -2.2471129 53.4781022, -2.2470372 53.4783093))",POINT (-2.246889046068121 53.47816674393253)
,101,30343255,,yes,,"POLYGON ((-2.2475911 53.478366, -2.2473377 53.4783356, -2.2473572 53.4782765, -2.2473053 53.4782704, -2.247266 53.4782657, -2.2472401 53.4783354, -2.2470372 53.4783093, -2.2471129 53.4781022, -2.2471612 53.4781078, -2.2473251 53.4781285, -2.2473537 53.478132, -2.2474201 53.4781402, -2.2476534 53.4781688, -2.2475911 53.478366))",POINT (-2.24734734112105 53.47823267721114)
Albert Hall,102,30343319,,yes,,"POLYGON ((-2.2481509 53.4784342, -2.2475911 53.478366, -2.2476534 53.4781688, -2.2476604 53.4781483, -2.2482274 53.4782163, -2.2481509 53.4784342))",POINT (-2.247907635413695 53.47829098035843)
,103,30343333,,yes,,"POLYGON ((-2.2484578 53.4784765, -2.2481509 53.4784342, -2.2482274 53.4782163, -2.2485352 53.4782582, -2.2484578 53.4784765))",POINT (-2.248342898721323 53.47834626522261)
,104,30343338,,yes,,"POLYGON ((-2.2492198 53.4785715, -2.2487907 53.4785129, -2.2488289 53.4784084, -2.2486089 53.4783799, -2.2486337 53.4782953, -2.2486968 53.4782754, -2.24937 53.47836, -2.2493901 53.4783855, -2.2492989 53.4785523, -2.2492198 53.4785715))",POINT (-2.249023902476567 53.47841928191354)
,105,30343339,,yes,,"POLYGON ((-2.2485707 53.4784844, -2.2486089 53.4783799, -2.2488289 53.4784084, -2.2487907 53.4785129, -2.2485707 53.4784844))",POINT (-2.2486998 53.47844639999999)
R. Daley Bread,106,30343386,,yes,,"POLYGON ((-2.2483855 53.4785491, -2.2487892 53.4786, -2.2486494 53.4790079, -2.2485326 53.4789977, -2.2485374 53.4789849, -2.2483047 53.4789555, -2.2483364 53.4788665, -2.2482751 53.4788588, -2.2483855 53.4785491))",POINT (-2.248525880005166 53.47877164178567)
Sir Ralph Abercrombie,107,30343412,,pub,,"POLYGON ((-2.2478509 53.478603, -2.2476376 53.4785774, -2.2476776 53.4784593, -2.2478908 53.4784848, -2.2478509 53.478603))",POINT (-2.247764235715676 53.47853113246206)
,108,30343418,,parking,,"POLYGON ((-2.2482716 53.4787317, -2.2478719 53.4786762, -2.247944 53.478492, -2.2483438 53.4785474, -2.2482716 53.4787317))",POINT (-2.248107845395237 53.47861182549217)
Manchester Reform Synagogue (Jackson's Row),109,30343430,,place_of_worship,,"POLYGON ((-2.2481948 53.4789431, -2.2477346 53.4788847, -2.2478039 53.4786912, -2.2482641 53.4787496, -2.2481948 53.4789431))",POINT (-2.24799935 53.47881715)
Church Street,110,30909679,,parking,,"POLYGON ((-2.2371672 53.4834029, -2.2373118 53.4830895, -2.2362938 53.4829231, -2.2362454 53.4830306, -2.2361705 53.4830177, -2.2361612 53.4830372, -2.2361487 53.4830635, -2.2361428 53.4830759, -2.2362205 53.483086, -2.236161 53.4832109, -2.2358738 53.483164, -2.2358187 53.4832721, -2.2357347 53.4834655, -2.2363732 53.4835698, -2.2364912 53.4833141, -2.2365005 53.4832939, -2.2371672 53.4834029))",POINT (-2.236501629292201 53.4832380827792)
,111,30909708,,commercial,,"POLYGON ((-2.232235 53.484288, -2.2318412 53.4840755, -2.2321752 53.4838442, -2.2323493 53.4839326, -2.2321784 53.4840501, -2.2324136 53.4841702, -2.232235 53.484288))",POINT (-2.232141282848064 53.4840713673937)
,112,30909739,,yes,,"POLYGON ((-2.2383102 53.483464, -2.2378321 53.4833815, -2.2379539 53.4831319, -2.238432 53.4832145, -2.2383102 53.483464))",POINT (-2.238132036231122 53.48329797049964)
Oklahoma,113,30909799,,yes,,"POLYGON ((-2.2378386 53.4841673, -2.237715 53.4841142, -2.237812 53.4840342, -2.2378775 53.4840624, -2.237993 53.4841117, -2.2378386 53.4841673))",POINT (-2.2378435667536 53.48410476472573)
75-77 High Street,114,30926463,,yes,,"POLYGON ((-2.2381005 53.4846158, -2.2378909 53.48473, -2.2374786 53.4844694, -2.2377514 53.4843744, -2.2381005 53.4846158))",POINT (-2.237800394684933 53.48454659366759)
,115,30927842,,hotel,,"POLYGON ((-2.2369189 53.4824438, -2.2369114 53.4824457, -2.2369038 53.4824463, -2.2368974 53.4824445, -2.2367513 53.4823794, -2.2365149 53.482256, -2.2366233 53.4821813, -2.2365971 53.4821697, -2.2364496 53.4820921, -2.2366729 53.4819248, -2.236733 53.4819181, -2.2374426 53.482135, -2.2374628 53.4821481, -2.2374701 53.4821615, -2.2374711 53.4821716, -2.2374721 53.4821801, -2.2374703 53.4821912, -2.2374644 53.4822014, -2.2374541 53.482213, -2.2369189 53.4824438))",POINT (-2.236925845665276 53.48217664963417)
,116,30927973,,office,,"POLYGON ((-2.2410275 53.4760468, -2.2409308 53.4759387, -2.2407293 53.4757131, -2.2404627 53.4757936, -2.2405143 53.4758619, -2.2402808 53.4759155, -2.2406378 53.4764764, -2.2408747 53.4764223, -2.2407137 53.4761646, -2.2409473 53.4760769, -2.2410275 53.4760468))",POINT (-2.240651472632388 53.47606273036087)
,117,30929027,,yes,,"POLYGON ((-2.2389801 53.4808007, -2.2388737 53.4808032, -2.238673 53.4806948, -2.2385884 53.48065, -2.2384094 53.4805573, -2.2390703 53.4801055, -2.2395286 53.4803429, -2.2395286 53.4804082, -2.2389801 53.4808007))",POINT (-2.238995518261726 53.4804669855053)
Manchester Art Gallery,118,30957808,,yes,,"POLYGON ((-2.2412043 53.4788699, -2.2413549 53.4787608, -2.2412743 53.4787233, -2.2410974 53.4788451, -2.2407851 53.4786951, -2.2413484 53.4782914, -2.2416556 53.4784494, -2.2414742 53.478584, -2.2415123 53.4786025, -2.241566 53.4786288, -2.2417195 53.4785176, -2.2419992 53.478653, -2.2417403 53.4788297, -2.241482 53.4790063, -2.2412043 53.4788699))",POINT (-2.241391660513924 53.47865618838625)
,119,30997876,,parking,,"POLYGON ((-2.2383528 53.4902682, -2.2380649 53.4906299, -2.2377472 53.4909697, -2.2370595 53.4907827, -2.236561 53.4906842, -2.2360541 53.4905505, -2.2364495 53.4903505, -2.2369412 53.4901725, -2.2379569 53.4898495, -2.2381357 53.4900189, -2.2380124 53.4900466, -2.2379668 53.4901455, -2.2381051 53.4902366, -2.2383528 53.4902682))",POINT (-2.237366043145661 53.49043548284433)
,120,31176345,,yes,,"POLYGON ((-2.2464835 53.4772331, -2.2468188 53.4773453, -2.2467939 53.4774106, -2.2464376 53.4773552, -2.2464835 53.4772331))",POINT (-2.246616016561891 53.47733181487242)
Peter House,121,31177215,,commercial,,"POLYGON ((-2.2443041 53.4771204, -2.2442342 53.477157, -2.2441816 53.4771916, -2.2441401 53.4772148, -2.2439952 53.477296, -2.2439399 53.4773024, -2.2437508 53.4771998, -2.2436865 53.4771569, -2.243645 53.4771803, -2.2435572 53.4771286, -2.2436065 53.477101, -2.2435324 53.4770434, -2.2433973 53.4769007, -2.2434117 53.476866, -2.2435066 53.4768337, -2.2437004 53.4767697, -2.2438508 53.4767199, -2.2439837 53.476851, -2.2438518 53.4769097, -2.2439195 53.4769568, -2.2439565 53.476939, -2.244001 53.4769724, -2.2439617 53.4769903, -2.2440286 53.4770391, -2.2441381 53.4769832, -2.2442239 53.4770608, -2.2443041 53.4771204))",POINT (-2.243827059871335 53.47702153001314)
Palace Theatre,122,31178728,,theatre,,"POLYGON ((-2.2413997 53.4751384, -2.2412953 53.4751725, -2.2407233 53.4753619, -2.240499 53.4751119, -2.2405861 53.4750814, -2.2404888 53.4749618, -2.2410376 53.4747852, -2.2411047 53.4747997, -2.2413997 53.4751384))",POINT (-2.240915909059897 53.47506806138495)
,123,31182346,,commercial,,"POLYGON ((-2.2433042 53.4758981, -2.2428349 53.4760452, -2.2427232 53.4760804, -2.2427018 53.4760855, -2.2426794 53.4760879, -2.2426593 53.4760865, -2.2426392 53.4760812, -2.2426207 53.4760735, -2.2426076 53.4760639, -2.2425049 53.4759444, -2.2431617 53.4757357, -2.2433042 53.4758981))",POINT (-2.242906053873322 53.47591950684975)
,124,31182913,,hotel,,"POLYGON ((-2.2418896 53.4772012, -2.2415262 53.4768209, -2.2416088 53.4767662, -2.2420842 53.4764788, -2.2421707 53.4764381, -2.2422101 53.4764298, -2.2422706 53.4764244, -2.2423398 53.4764197, -2.2424196 53.4764161, -2.2424742 53.4764219, -2.2425067 53.4764294, -2.2425334 53.476438, -2.2425648 53.4764499, -2.2426015 53.4764728, -2.2426323 53.4764999, -2.2427307 53.4766102, -2.2427485 53.4766475, -2.2427482 53.4766721, -2.2427317 53.4766986, -2.2426563 53.4767436, -2.2426289 53.4767344, -2.2421955 53.4769975, -2.2422417 53.477026, -2.2419505 53.4772095, -2.2418896 53.4772012))",POINT (-2.242132840165171 53.47676742912829)
