name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_fftt1
West University Drive,449,436794695,28,228,,59.74076746,2,35,,primary,3,"LINESTRING (-111.9423899 33.4219281, -111.9422926 33.421929, -111.9417698 33.4219298, -111.9417462 33.4219298)",auto,1,0.102412744
West University Drive,450,436794696,229,20,,47.61057672,2,35,,primary,3,"LINESTRING (-111.9407478 33.4219322, -111.9412608 33.4219305)",auto,1,0.081618132
West University Drive,451,436794696,20,229,,47.61057672,2,35,,primary,3,"LINESTRING (-111.9412608 33.4219305, -111.9407478 33.4219322)",auto,1,0.081618132
West University Drive,452,436794696,20,228,,45.0487848,2,35,,primary,3,"LINESTRING (-111.9412608 33.4219305, -111.9417462 33.4219298)",auto,1,0.077226488
West University Drive,453,436794696,228,20,,45.0487848,2,35,,primary,3,"LINESTRING (-111.9417462 33.4219298, -111.9412608 33.4219305)",auto,1,0.077226488
West University Drive,454,436794698,28,227,,44.872473,2,40,,primary,3,"LINESTRING (-111.9423899 33.4219281, -111.9425045 33.4219279, -111.9428734 33.4219273)",auto,1,0.06730871
West University Drive,455,436794698,227,28,,44.872473,3,40,,primary,3,"LINESTRING (-111.9428734 33.4219273, -111.9425045 33.4219279, -111.9423899 33.4219281)",auto,1,0.06730871
West University Drive,456,436794701,50,230,,57.61643322,2,35,,primary,3,"LINESTRING (-111.9400803 33.4219289, -111.9401712 33.4219341, -111.9405744 33.4219328, -111.9407009 33.4219324)",auto,1,0.098771028
West University Drive,457,436794701,230,50,,57.61643322,4,35,,primary,3,"LINESTRING (-111.9407009 33.4219324, -111.9405744 33.4219328, -111.9401712 33.4219341, -111.9400803 33.4219289)",auto,1,0.098771028
West University Drive,458,436794701,230,229,,4.352724305,2,35,,primary,3,"LINESTRING (-111.9407009 33.4219324, -111.9407478 33.4219322)",auto,1,0.007461813
West University Drive,459,436794701,229,230,,4.352724305,4,35,,primary,3,"LINESTRING (-111.9407478 33.4219322, -111.9407009 33.4219324)",auto,1,0.007461813
West University Drive,460,436794710,225,324,,33.43047943,2,40,,primary,3,"LINESTRING (-111.9439222 33.4218959, -111.9437361 33.4218489, -111.9435704 33.4218532)",auto,0,0.050145719
West University Drive,461,436794710,324,322,,50.71564166,2,40,,primary,3,"LINESTRING (-111.9435704 33.4218532, -111.9434546 33.4218599, -111.9433979 33.4218641, -111.9431659 33.4218786, -111.9430383 33.4219283)",auto,0,0.076073462
East Rio Salado Parkway,462,436795888,159,284,,70.17618578,3,35,,secondary,4,"LINESTRING (-111.9297937 33.4287965, -111.9301712 33.4288374, -111.9305333 33.4289205)",auto,0,0.120302033
East Rio Salado Parkway,463,436795889,274,416,,11.94333493,2,40,,secondary,4,"LINESTRING (-111.9179287 33.4291956, -111.9178 33.4291958)",auto,0,0.017915002
East Rio Salado Parkway,464,436795890,239,160,,83.85862688,5,35,,secondary,4,"LINESTRING (-111.9253831 33.4288338, -111.9261081 33.4288836, -111.9262837 33.4288957)",auto,0,0.143757646
East Rio Salado Parkway,465,436795891,241,240,,50.02980026,3,35,,secondary,4,"LINESTRING (-111.9279262 33.428948, -111.9279993 33.4289443, -111.9284571 33.4288722)",auto,0,0.085765372
East Rio Salado Parkway,466,436795892,238,37,,86.61719351,5,35,,secondary,4,"LINESTRING (-111.9272141 33.4288263, -111.9267723 33.4288065, -111.9264921 33.4287917, -111.9262821 33.4287845)",auto,0,0.148486617
East Rio Salado Parkway,467,436795893,160,241,,152.7363194,2,35,,secondary,4,"LINESTRING (-111.9262837 33.4288957, -111.9263202 33.4288977, -111.9264828 33.4289065, -111.9265235 33.4289081, -111.9275775 33.4289657, -111.9279262 33.428948)",auto,0,0.26183369
East Rio Salado Parkway,468,436795894,240,158,,79.42802288,5,35,,secondary,4,"LINESTRING (-111.9284571 33.4288722, -111.9287893 33.4288199, -111.9291202 33.4287907, -111.9291448 33.4287897, -111.9293051 33.4287835)",auto,0,0.136162325
East Rio Salado Parkway,469,436796010,57,242,,3.212095292,5,35,,secondary,4,"LINESTRING (-111.9301262 33.4287001, -111.9300918 33.4286969)",auto,0,0.005506449
East Rio Salado Parkway,470,436796011,243,244,,8.538426832,3,35,,secondary,4,"LINESTRING (-111.9332589 33.42946, -111.9333493 33.4294743)",auto,0,0.014637303
East Rio Salado Parkway,471,436796012,242,58,,73.1829622,5,35,,secondary,4,"LINESTRING (-111.9300918 33.4286969, -111.9297204 33.4286625, -111.9294436 33.4286569, -111.9293057 33.4286516)",auto,0,0.125456507
East Rio Salado Parkway,472,436796013,244,174,,62.02219957,5,35,,secondary,4,"LINESTRING (-111.9333493 33.4294743, -111.9334728 33.429491, -111.9336315 33.4295146, -111.933808 33.4295602, -111.9339783 33.4296433)",auto,0,0.106323771
East Rio Salado Parkway,473,436796014,58,238,,195.77463,2,35,,secondary,4,"LINESTRING (-111.9293057 33.4286516, -111.9291384 33.4286689, -111.9291239 33.4286704, -111.9286542 33.4287189, -111.9283645 33.4287643, -111.9279628 33.4288273, -111.9276704 33.4288391, -111.9275799 33.4288427, -111.9274308 33.428836, -111.9272141 33.4288263)",auto,0,0.335613651
East Rio Salado Parkway,474,436796183,247,246,,10.14692454,3,35,,secondary,4,"LINESTRING (-111.9346717 33.4298726, -111.9345889 33.429813)",auto,0,0.017394728
East Rio Salado Parkway,475,436796184,245,176,,78.46642044,3,35,,secondary,4,"LINESTRING (-111.9391291 33.4297717, -111.9398829 33.4296907, -111.9399677 33.4296814)",auto,0,0.134513864
East Rio Salado Parkway,476,436796185,246,172,,61.34925199,4,35,,secondary,4,"LINESTRING (-111.9345889 33.429813, -111.9344733 33.4297298, -111.9341567 33.4295308, -111.934056 33.4294897)",auto,0,0.105170146
East Rio Salado Parkway,477,436796187,172,70,,178.3371378,2,35,,secondary,4,"LINESTRING (-111.934056 33.4294897, -111.9337917 33.4293557, -111.9336814 33.4293249, -111.933562 33.4293, -111.933317 33.429274, -111.9328969 33.429272, -111.9326115 33.429263, -111.9321918 33.4292423)",auto,0,0.305720808
West Rio Salado Parkway,478,436796415,168,117,,12.14040273,2,39,,secondary,4,"LINESTRING (-111.9428674 33.4293722, -111.9428663 33.4293316, -111.9428606 33.4293011, -111.9428468 33.4292652)",auto,0,0.018677543
West Rio Salado Parkway,479,436796416,251,72,,11.32350765,3,39,,secondary,4,"LINESTRING (-111.9431442 33.4297815, -111.9430761 33.429697)",auto,0,0.017420781
West Rio Salado Parkway,480,436796417,250,249,,27.26508347,2,35,,secondary,4,"LINESTRING (-111.9417837 33.4295365, -111.9420775 33.4295382)",auto,0,0.046740143
West Rio Salado Parkway,481,436796418,248,38,,55.6910534,3,35,,secondary,4,"LINESTRING (-111.9406832 33.4295107, -111.9401777 33.429559, -111.9400872 33.4295692)",auto,0,0.095470377
West Rio Salado Parkway,482,436796419,175,173,,76.80674118,2,35,,secondary,4,"LINESTRING (-111.9400919 33.4296678, -111.9401871 33.4296574, -111.9409154 33.429599)",auto,0,0.131668699
West Rio Salado Parkway,483,436796419,173,250,,80.95364746,2,35,,secondary,4,"LINESTRING (-111.9409154 33.429599, -111.9412764 33.4295614, -111.9415022 33.4295422, -111.9417837 33.4295365)",auto,0,0.138777681
East Rio Salado Parkway,484,436797312,37,253,,432.4926615,2,35,,secondary,4,"LINESTRING (-111.9262821 33.4287845, -111.9262453 33.4287821, -111.9261046 33.4287728, -111.9259767 33.4287644, -111.9256534 33.4287431, -111.9255294 33.4287349, -111.9252596 33.4287222, -111.9248331 33.4287021, -111.9246782 33.4287075, -111.9246266 33.4287093, -111.9244999 33.4287216, -111.924373 33.4287458, -111.9240305 33.428849, -111.9239513 33.4288729, -111.9239233 33.4288837, -111.923123 33.4291905, -111.9228024 33.4292566, -111.9225407 33.4292718, -111.9220592 33.4292672, -111.9217497 33.4292597)",auto,0,0.741415991
East Rio Salado Parkway,485,436797314,161,239,,133.1469799,2,35,,secondary,4,"LINESTRING (-111.9239819 33.4289759, -111.9241099 33.428923, -111.9244454 33.4288354, -111.9247554 33.4288082, -111.9251236 33.428816, -111.9251959 33.428821, -111.9253831 33.4288338)",auto,0,0.228251965
East Rio Salado Parkway,486,436797317,253,146,,54.74312104,3,39,,secondary,4,"LINESTRING (-111.9217497 33.4292597, -111.9211598 33.4292573)",auto,0,0.084220186
East Rio Salado Parkway,487,436797318,252,274,,62.70537283,4,39,,secondary,4,"LINESTRING (-111.9186041 33.4292126, -111.9179287 33.4291956)",auto,0,0.096469804
East Rio Salado Parkway,488,436797320,417,165,,11.11898633,3,39,,secondary,4,"LINESTRING (-111.9178 33.4293355, -111.9179198 33.4293372)",auto,0,0.017106133
East Rio Salado Parkway,489,436797322,146,252,,237.2479495,2,39,,secondary,4,"LINESTRING (-111.9211598 33.4292573, -111.9192977 33.4292393, -111.9186041 33.4292126)",auto,0,0.364996845
South Rural Road,490,436942364,258,259,,17.54685643,3,35,,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262944 33.4185822)",auto,1,0.030080325
South Rural Road,491,436942364,259,258,,17.54685643,3,35,,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262955 33.4184244)",auto,1,0.030080325
South Rural Road,492,436942365,254,255,,96.96958002,3,39,,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262944 33.415557, -111.9263008 33.4159887, -111.9263014 33.416027, -111.926304 33.4162298, -111.9263066 33.4163725)",auto,1,0.149183969
South Rural Road,493,436942365,255,254,,96.96958002,3,39,,primary,3,"LINESTRING (-111.9263066 33.4163725, -111.926304 33.4162298, -111.9263014 33.416027, -111.9263008 33.4159887, -111.9262944 33.415557, -111.9262936 33.4155005)",auto,1,0.149183969
South Rural Road,494,436942366,37,160,,12.3657673,6,35,,primary,3,"LINESTRING (-111.9262821 33.4287845, -111.9262837 33.4288957)",auto,0,0.021198458
South Rural Road,495,436942367,256,257,,18.16928894,3,35,,primary,3,"LINESTRING (-111.9263004 33.4173778, -111.9263 33.4175412)",auto,1,0.031147352
South Rural Road,496,436942367,257,256,,18.16928894,3,35,,primary,3,"LINESTRING (-111.9263 33.4175412, -111.9263004 33.4173778)",auto,1,0.031147352
South Rural Road,497,436942369,34,256,,58.88146204,3,35,,primary,3,"LINESTRING (-111.9263074 33.4168484, -111.9263021 33.4169308, -111.9263015 33.4169397, -111.926301 33.4171287, -111.9263004 33.4173778)",auto,1,0.100939649
South Rural Road,498,436942369,256,34,,58.88146204,4,35,,primary,3,"LINESTRING (-111.9263004 33.4173778, -111.926301 33.4171287, -111.9263015 33.4169397, -111.9263021 33.4169308, -111.9263074 33.4168484)",auto,1,0.100939649
South Rural Road,499,436942370,157,278,,90.62901175,3,35,,primary,3,"LINESTRING (-111.9262833 33.4283177, -111.9263666 33.428055, -111.9263688 33.4275117)",auto,0,0.15536402
South Rural Road,500,436942371,263,151,,80.04115791,5,35,,primary,3,"LINESTRING (-111.9264012 33.4227473, -111.926408 33.4221502, -111.9264076 33.4220275)",auto,0,0.137213414
South Rural Road,501,436942372,259,35,,61.74761212,4,35,,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262914 33.419029, -111.9262905 33.4191375)",auto,1,0.105853049
South Rural Road,502,436942372,35,259,,61.74761212,3,35,,primary,3,"LINESTRING (-111.9262905 33.4191375, -111.9262914 33.419029, -111.9262944 33.4185822)",auto,1,0.105853049
South Rural Road,503,436942373,103,150,,5.83898031,3,35,,primary,3,"LINESTRING (-111.9262853 33.4202273, -111.9262866 33.4202798)",auto,1,0.010009681
South Rural Road,504,436942373,150,103,,5.83898031,3,35,,primary,3,"LINESTRING (-111.9262866 33.4202798, -111.9262853 33.4202273)",auto,1,0.010009681
South Rural Road,505,436942375,157,37,,51.9107033,7,35,,primary,3,"LINESTRING (-111.9262833 33.4283177, -111.9262793 33.4286766, -111.9262793 33.4286892, -111.9262821 33.4287845)",auto,0,0.088989777
South Rural Road,506,436942376,35,260,,45.42417054,3,35,,primary,3,"LINESTRING (-111.9262905 33.4191375, -111.9262896 33.419268, -111.9262895 33.4192802, -111.9262872 33.419546)",auto,1,0.077870007
South Rural Road,507,436942376,260,35,,45.42417054,3,35,,primary,3,"LINESTRING (-111.9262872 33.419546, -111.9262895 33.4192802, -111.9262896 33.419268, -111.9262905 33.4191375)",auto,1,0.077870007
South Rural Road,508,436942377,261,126,,61.30639732,4,35,,primary,3,"LINESTRING (-111.9263916 33.4208903, -111.9263891 33.4207332, -111.9263871 33.4206018, -111.9262885 33.4203522)",auto,0,0.105096681
North Scottsdale Road,509,436942378,266,75,,40.32107556,6,35,,primary,3,"LINESTRING (-111.9262931 33.4294787, -111.926289 33.4298413)",auto,0,0.069121844
South Rural Road,510,436942379,264,16,,33.6255008,4,35,,primary,3,"LINESTRING (-111.9262248 33.4242002, -111.926224 33.4244218, -111.9262237 33.4245026)",auto,0,0.057643716
South Rural Road,511,436942380,262,180,,50.41602689,5,35,,primary,3,"LINESTRING (-111.9262395 33.4214276, -111.9262402 33.4216218, -111.9262412 33.421881)",auto,0,0.086427475
South Rural Road,512,436942381,418,254,,55.65730092,3,39,,primary,3,"LINESTRING (-111.9262862 33.415, -111.9262895 33.4152234, -111.9262909 33.4153155, -111.9262927 33.4154363, -111.9262936 33.4155005)",auto,1,0.085626617
South Rural Road,513,436942381,254,418,,55.65730092,5,39,,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262927 33.4154363, -111.9262909 33.4153155, -111.9262895 33.4152234, -111.9262862 33.415)",auto,1,0.085626617
South Rural Road,514,436942382,255,34,,52.92741706,4,39,,primary,3,"LINESTRING (-111.9263066 33.4163725, -111.9263091 33.4165394, -111.9263118 33.4167396, -111.9263074 33.4168484)",auto,1,0.081426795
South Rural Road,515,436942382,34,255,,52.92741706,3,39,,primary,3,"LINESTRING (-111.9263074 33.4168484, -111.9263118 33.4167396, -111.9263091 33.4165394, -111.9263066 33.4163725)",auto,1,0.081426795
South Rural Road,516,436942383,265,156,,55.75362031,4,35,,primary,3,"LINESTRING (-111.926379 33.4250061, -111.9263807 33.424594, -111.9263814 33.4245047)",auto,0,0.095577635
South Rural Road,517,436942384,257,258,,98.20838785,3,35,,primary,3,"LINESTRING (-111.9263 33.4175412, -111.9262995 33.4177493, -111.9262994 33.4177845, -111.9262991 33.4178889, -111.9262985 33.4179757, -111.9262981 33.4180334, -111.9262955 33.4184244)",auto,1,0.168357236
South Rural Road,518,436942384,258,257,,98.20838785,3,35,,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262981 33.4180334, -111.9262985 33.4179757, -111.9262991 33.4178889, -111.9262994 33.4177845, -111.9262995 33.4177493, -111.9263 33.4175412)",auto,1,0.168357236
South Rural Road,519,436942385,179,261,,109.3806683,3,35,,primary,3,"LINESTRING (-111.926407 33.4218739, -111.9264024 33.4215813, -111.9263986 33.4213363, -111.9263916 33.4208903)",auto,0,0.187509717
South Rural Road,520,436942386,126,36,,69.88432712,3,35,,primary,3,"LINESTRING (-111.9262885 33.4203522, -111.9262331 33.420595, -111.9262379 33.4209763)",auto,0,0.119801704
South Rural Road,521,436942386,36,262,,50.18249214,3,35,,primary,3,"LINESTRING (-111.9262379 33.4209763, -111.9262382 33.4210663, -111.9262393 33.4213576, -111.9262395 33.4214276)",auto,0,0.086027129
South Rural Road,522,436942387,275,152,,89.72813253,3,35,,primary,3,"LINESTRING (-111.926243 33.4220288, -111.9262426 33.4220489, -111.9262405 33.4221644, -111.9262331 33.4228357)",auto,0,0.153819656
,523,439081931,154,96,,67.31461289,1,39,,primary,3,"LINESTRING (-111.9258887 33.4233401, -111.9260707 33.4234024, -111.9261044 33.4234305, -111.926124 33.4234469, -111.9261565 33.4235246, -111.9262262 33.4238148)",auto,0,0.103560943
East Rio Salado Parkway,524,458468177,197,57,,114.6578593,2,35,,secondary,4,"LINESTRING (-111.9312927 33.4290308, -111.930767 33.4288405, -111.9301262 33.4287001)",auto,0,0.19655633
South Rural Road,525,458486756,151,179,,17.07963913,3,35,,primary,3,"LINESTRING (-111.9264076 33.4220275, -111.9264076 33.4220156, -111.926407 33.4218739)",auto,0,0.029279381
South Rural Road,526,458486757,180,275,,16.43545916,5,35,,primary,3,"LINESTRING (-111.9262412 33.421881, -111.926243 33.4220288)",auto,0,0.028175073
,527,472037661,419,178,,20.28034353,1,39,,secondary,4,"LINESTRING (-111.9350646 33.4302, -111.9349285 33.4300573)",auto,0,0.031200529
South McAllister Avenue,528,472156131,55,298,,48.06965474,1,25,,tertiary,5,"LINESTRING (-111.9289415 33.4220194, -111.9289349 33.4219201, -111.9289333 33.4218962, -111.9289364 33.4215873)",auto,1,0.115367171
South McAllister Avenue,529,472156131,298,55,,48.06965474,3,25,,tertiary,5,"LINESTRING (-111.9289364 33.4215873, -111.9289333 33.4218962, -111.9289349 33.4219201, -111.9289415 33.4220194)",auto,1,0.115367171
South Rural Road,530,472156132,150,126,,8.052443692,3,35,,primary,3,"LINESTRING (-111.9262866 33.4202798, -111.9262885 33.4203522)",auto,1,0.013804189
South Rural Road,531,472156132,126,150,,8.052443692,3,35,,primary,3,"LINESTRING (-111.9262885 33.4203522, -111.9262866 33.4202798)",auto,1,0.013804189
,532,478386471,79,270,,94.01120057,1,29,,residential,6,"LINESTRING (-111.9337028 33.4173518, -111.9334577 33.4173564, -111.9326901 33.4173693)",auto,1,0.194505932
,533,478386471,270,79,,94.01120057,1,29,,residential,6,"LINESTRING (-111.9326901 33.4173693, -111.9334577 33.4173564, -111.9337028 33.4173518)",auto,1,0.194505932
,534,478386472,270,271,,120.9464803,1,29,,residential,6,"LINESTRING (-111.9326901 33.4173693, -111.9324146 33.4173767, -111.9321368 33.4173666, -111.9319909 33.4173613, -111.9313904 33.4174105)",auto,1,0.250234097
,535,478386472,271,270,,120.9464803,1,29,,residential,6,"LINESTRING (-111.9313904 33.4174105, -111.9319909 33.4173613, -111.9321368 33.4173666, -111.9324146 33.4173767, -111.9326901 33.4173693)",auto,1,0.250234097
,536,478386472,271,272,,113.963685,1,29,,residential,6,"LINESTRING (-111.9313904 33.4174105, -111.9303256 33.4174289, -111.9302261 33.4174289, -111.9301745 33.4173982)",auto,1,0.235786934
,537,478386472,272,271,,113.963685,1,29,,residential,6,"LINESTRING (-111.9301745 33.4173982, -111.9302261 33.4174289, -111.9303256 33.4174289, -111.9313904 33.4174105)",auto,1,0.235786934
,538,478386473,271,273,,106.1051326,1,29,,residential,6,"LINESTRING (-111.9313904 33.4174105, -111.9313979 33.4182575, -111.9313989 33.4183647)",auto,1,0.219527861
,539,478386473,273,271,,106.1051326,1,29,,residential,6,"LINESTRING (-111.9313989 33.4183647, -111.9313979 33.4182575, -111.9313904 33.4174105)",auto,1,0.219527861
,540,478386474,272,43,,147.9095764,1,29,,residential,6,"LINESTRING (-111.9301745 33.4173982, -111.93016 33.4173668, -111.9301267 33.4166972, -111.9300852 33.4166556, -111.9300145 33.4166347, -111.9295947 33.4166347, -111.9295418 33.4166375, -111.9294043 33.4166443)",auto,1,0.306019813
,541,478386474,43,272,,147.9095764,1,29,,residential,6,"LINESTRING (-111.9294043 33.4166443, -111.9295418 33.4166375, -111.9295947 33.4166347, -111.9300145 33.4166347, -111.9300852 33.4166556, -111.9301267 33.4166972, -111.93016 33.4173668, -111.9301745 33.4173982)",auto,1,0.306019813
East Rio Salado Parkway,542,512813406,165,166,,160.2978329,2,39,,secondary,4,"LINESTRING (-111.9179198 33.4293372, -111.9196471 33.4293489)",auto,0,0.246612051
South Pier Drive,543,512813407,165,274,,15.76684849,1,29,,unclassified,11,"LINESTRING (-111.9179198 33.4293372, -111.9179287 33.4291956)",auto,1,0.032621066
South Pier Drive,544,512813407,274,165,,15.76684849,1,29,,unclassified,11,"LINESTRING (-111.9179287 33.4291956, -111.9179198 33.4293372)",auto,1,0.032621066
South Maple Avenue,545,521443954,277,276,,32.12502952,1,29,,residential,6,"LINESTRING (-111.9416982 33.4236367, -111.9414555 33.4238427)",auto,1,0.066465578
South Maple Avenue,546,521443954,276,277,,32.12502952,1,29,,residential,6,"LINESTRING (-111.9414555 33.4238427, -111.9416982 33.4236367)",auto,1,0.066465578
East 7th Street,547,521443955,276,49,,157.7162422,1,25,,residential,6,"LINESTRING (-111.9414555 33.4238427, -111.940972 33.4234414, -111.9407266 33.423227, -111.9406769 33.4232097, -111.9400687 33.4231956)",auto,1,0.378518981
East 7th Street,548,521443955,49,276,,157.7162422,1,25,,residential,6,"LINESTRING (-111.9400687 33.4231956, -111.9406769 33.4232097, -111.9407266 33.423227, -111.940972 33.4234414, -111.9414555 33.4238427)",auto,1,0.378518981
South Packard Drive,549,524036967,58,158,,14.66671652,1,35,,unclassified,11,"LINESTRING (-111.9293057 33.4286516, -111.9293051 33.4287835)",auto,1,0.025142943
South Packard Drive,550,524036967,158,58,,14.66671652,1,35,,unclassified,11,"LINESTRING (-111.9293051 33.4287835, -111.9293057 33.4286516)",auto,1,0.025142943
South Rural Road,551,528165155,278,265,,278.6116162,3,35,,primary,3,"LINESTRING (-111.9263688 33.4275117, -111.926379 33.4250061)",auto,0,0.477619914
South Rural Road,552,528165156,279,157,,90.57344933,3,35,,primary,3,"LINESTRING (-111.9262149 33.4275095, -111.9262129 33.4280488, -111.9262833 33.4283177)",auto,0,0.15526877
West Rio Salado Parkway,553,528199780,359,169,,29.01146891,2,30,,secondary,4,"LINESTRING (-111.942523 33.429252, -111.9425136 33.4292961, -111.9425089 33.4293247, -111.9425183 33.4293769, -111.9425491 33.4294253, -111.942581 33.4294516, -111.9426236 33.4294744)",auto,0,0.058022938
South Ash Avenue,554,528199781,32,163,,79.61005112,3,30,,tertiary,5,"LINESTRING (-111.942465 33.4284426, -111.9424284 33.4285095, -111.9424485 33.4287099, -111.9424579 33.4288621, -111.9424747 33.4289326, -111.9425102 33.4290188, -111.9425387 33.4290915, -111.9425485 33.4291402)",auto,0,0.159220102
West University Drive,555,531917599,227,322,,15.30434653,2,40,,primary,3,"LINESTRING (-111.9428734 33.4219273, -111.9430383 33.4219283)",auto,1,0.02295652
West University Drive,556,531917599,322,227,,15.30434653,2,40,,primary,3,"LINESTRING (-111.9430383 33.4219283, -111.9428734 33.4219273)",auto,1,0.02295652
South Ash Avenue,557,531940962,29,280,,60.82540512,1,30,,tertiary,5,"LINESTRING (-111.943347 33.4254811, -111.9433474 33.4255935, -111.9433518 33.4260281)",auto,1,0.12165081
South Ash Avenue,558,531940962,280,29,,60.82540512,3,30,,tertiary,5,"LINESTRING (-111.9433518 33.4260281, -111.9433474 33.4255935, -111.943347 33.4254811)",auto,1,0.12165081
South Ash Avenue,559,531940963,281,30,,48.22864118,2,30,,tertiary,5,"LINESTRING (-111.9430789 33.4272077, -111.9430369 33.4272699, -111.9428554 33.4274652, -111.9427719 33.4275569)",auto,1,0.096457282
South Ash Avenue,560,531940963,30,281,,48.22864118,1,30,,tertiary,5,"LINESTRING (-111.9427719 33.4275569, -111.9428554 33.4274652, -111.9430369 33.4272699, -111.9430789 33.4272077)",auto,1,0.096457282
South Ash Avenue,561,531940964,30,31,,18.7361143,1,30,,tertiary,5,"LINESTRING (-111.9427719 33.4275569, -111.9426927 33.4276666, -111.9426691 33.4277019)",auto,1,0.037472229
South Ash Avenue,562,531940964,31,30,,18.7361143,2,30,,tertiary,5,"LINESTRING (-111.9426691 33.4277019, -111.9426927 33.4276666, -111.9427719 33.4275569)",auto,1,0.037472229
South Ash Avenue,563,531940964,31,115,,4.537448401,1,30,,tertiary,5,"LINESTRING (-111.9426691 33.4277019, -111.942647 33.4277383)",auto,1,0.009074897
South Ash Avenue,564,531940964,115,31,,4.537448401,2,30,,tertiary,5,"LINESTRING (-111.942647 33.4277383, -111.9426691 33.4277019)",auto,1,0.009074897
South Ash Avenue,565,531940964,115,282,,24.29641575,1,30,,tertiary,5,"LINESTRING (-111.942647 33.4277383, -111.9425762 33.4278862, -111.9425545 33.4279426)",auto,1,0.048592831
South Ash Avenue,566,531940964,282,115,,24.29641575,2,30,,tertiary,5,"LINESTRING (-111.9425545 33.4279426, -111.9425762 33.4278862, -111.942647 33.4277383)",auto,1,0.048592831
South Ash Avenue,567,531940965,33,32,,61.4531113,1,30,,tertiary,5,"LINESTRING (-111.9426248 33.4289759, -111.9425695 33.428845, -111.9425378 33.4286944, -111.9425024 33.4285109, -111.942465 33.4284426)",auto,0,0.122906223
South Ash Avenue,568,531940966,361,33,,16.1932512,1,30,,tertiary,5,"LINESTRING (-111.9427017 33.4291063, -111.9426622 33.4290497, -111.9426248 33.4289759)",auto,0,0.032386502
East Apache Boulevard,569,531950082,40,76,,99.38685259,3,39,,primary,3,"LINESTRING (-111.9399667 33.4167979, -111.9399333 33.4167174, -111.9398815 33.4165303, -111.9397506 33.4162342, -111.9395884 33.4159654)",auto,0,0.15290285
East Rio Salado Parkway,570,531955796,158,159,,45.42470606,2,35,,secondary,4,"LINESTRING (-111.9293051 33.4287835, -111.9294294 33.4287777, -111.9297937 33.4287965)",auto,0,0.077870925
East Rio Salado Parkway,571,531955797,162,170,,97.36147432,2,35,,secondary,4,"LINESTRING (-111.9312478 33.4291369, -111.9319446 33.4293839, -111.9322313 33.4294306)",auto,0,0.166905385
East Rio Salado Parkway,572,531955800,70,197,,86.82297917,3,35,,secondary,4,"LINESTRING (-111.9321918 33.4292423, -111.9320382 33.429223, -111.9316808 33.4291318, -111.9312927 33.4290308)",auto,0,0.148839393
East Rio Salado Parkway,573,531955801,170,243,,95.44778824,3,35,,secondary,4,"LINESTRING (-111.9322313 33.4294306, -111.9325109 33.4294481, -111.9331247 33.4294562, -111.9332589 33.42946)",auto,0,0.16362478
East Rio Salado Parkway,574,531955803,283,420,,36.75081772,3,35,,secondary,4,"LINESTRING (-111.9381867 33.4300134, -111.9380508 33.4300944, -111.9378599 33.4302)",auto,0,0.063001402
East Rio Salado Parkway,575,531955804,145,283,,175.9671098,2,35,,secondary,4,"LINESTRING (-111.9399635 33.4295773, -111.9398814 33.4295827, -111.9392114 33.4296405, -111.9390802 33.4296518, -111.9387779 33.4297044, -111.9385345 33.4298061, -111.9381867 33.4300134)",auto,0,0.301657902
East Rio Salado Parkway,576,532207269,177,421,,65.38303803,3,35,,secondary,4,"LINESTRING (-111.9343207 33.4298487, -111.9348857 33.4302)",auto,0,0.112085208
East Rio Salado Parkway,577,532207270,174,177,,39.19013465,2,35,,secondary,4,"LINESTRING (-111.9339783 33.4296433, -111.9341044 33.4297076, -111.9343207 33.4298487)",auto,0,0.067183088
East Rio Salado Parkway,578,532207271,284,162,,70.58529069,4,35,,secondary,4,"LINESTRING (-111.9305333 33.4289205, -111.9306629 33.4289502, -111.9307178 33.4289677, -111.9312478 33.4291369)",auto,0,0.121003355
East Rio Salado Parkway,579,532207272,164,161,,71.46951105,3,39,,secondary,4,"LINESTRING (-111.9232919 33.4292614, -111.9239819 33.4289759)",auto,0,0.109953094
East Rio Salado Parkway,580,532207273,166,167,,140.2915238,2,39,,secondary,4,"LINESTRING (-111.9196471 33.4293489, -111.9211588 33.4293611)",auto,0,0.215833114
East Rio Salado Parkway,581,532207273,167,164,,199.45683,2,39,,secondary,4,"LINESTRING (-111.9211588 33.4293611, -111.9220704 33.4293707, -111.9225329 33.4293756, -111.9228048 33.4293625, -111.9230612 33.4293217, -111.9232919 33.4292614)",auto,0,0.306856662
,582,532207303,146,167,,11.54240644,1,29,,unclassified,11,"LINESTRING (-111.9211598 33.4292573, -111.9211588 33.4293611)",auto,1,0.023880841
,583,532207303,167,146,,11.54240644,1,29,,unclassified,11,"LINESTRING (-111.9211588 33.4293611, -111.9211598 33.4292573)",auto,1,0.023880841
