from_node_id,to_node_id,cell_id,FFTT_in_sec,distance,o_distance,d_distance,accessbility_time,hit_count,use_count,balance,geometry
721,34,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9259067069845 33.41665177507927, -111.9263074 33.4168484)"
34,721,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263074 33.4168484, -111.9259067069845 33.41665177507927)"
722,254,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9259211375555 33.41578038288852, -111.9262936 33.4155005)"
254,722,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262936 33.4155005, -111.9259211375555 33.41578038288852)"
723,254,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9257356938707 33.41570850707063, -111.9262936 33.4155005)"
254,723,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262936 33.4155005, -111.9257356938707 33.41570850707063)"
724,255,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9257969819671 33.41607074049229, -111.9263066 33.4163725)"
255,724,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263066 33.4163725, -111.9257969819671 33.41607074049229)"
725,292,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9252482541481 33.41993654580861, -111.9254719 33.4195877)"
292,725,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9254719 33.4195877, -111.9252482541481 33.41993654580861)"
726,292,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9257238161781 33.41917684200222, -111.9254719 33.4195877)"
292,726,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9254719 33.4195877, -111.9257238161781 33.41917684200222)"
727,256,-2238999332,6,0.001401,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9253135959639 33.41742281355198, -111.9263004 33.4173778)"
256,727,-2238999332,6,0.001499,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263004 33.4173778, -111.9253135959639 33.41742281355198)"
728,257,-2238999332,7,0.001472,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9249678186081 33.41746639239097, -111.9263 33.4175412)"
257,728,-2238999332,7,0.001606,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263 33.4175412, -111.9249678186081 33.41746639239097)"
729,133,-2238999332,6,0.000173,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9388999605642 33.41744256788296, -111.9398439 33.4174549)"
133,729,-2238999332,6,0.000254,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9398439 33.4174549, -111.9388999605642 33.41744256788296)"
730,203,-2238999332,6,0.000016,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9390224133474 33.41940180764665, -111.9398606 33.4193366)"
203,730,-2238999332,6,0.000100,999999.000000,999999.000000,999999,1,0,0.000000,0.000000,"LINESTRING (-111.9398606 33.4193366, -111.9390224133474 33.41940180764665)"
731,154,-2238999332,6,0.001510,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9250793058601 33.42313792682234, -111.9258887 33.4233401)"
154,731,-2238999332,6,0.001593,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9258887 33.4233401, -111.9250793058601 33.42313792682234)"
732,154,-2238999332,9,0.001731,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9244645521591 33.42397920953468, -111.9258887 33.4233401)"
154,732,-2238999332,9,0.001887,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9258887 33.4233401, -111.9244645521591 33.42397920953468)"
733,265,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.925911379189 33.42564868264332, -111.926379 33.4250061)"
265,733,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.926379 33.4250061, -111.925911379189 33.42564868264332)"
734,98,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228595253299 33.42429879091365, -111.9228983 33.4238125)"
98,734,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.9228595253299 33.42429879091365)"
735,279,-2238999332,14,0.004619,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9241022294828 33.42629459061593, -111.9262149 33.4275095)"
279,735,-2238999332,14,0.004619,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262149 33.4275095, -111.9241022294828 33.42629459061593)"
736,161,-2238999332,17,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228694368928 33.42663140815354, -111.9239819 33.4289759)"
161,736,-2238999332,17,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9239819 33.4289759, -111.9228694368928 33.42663140815354)"
737,186,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9243375698702 33.42274756996058, -111.9248832 33.4220294)"
186,737,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9248832 33.4220294, -111.9243375698702 33.42274756996058)"
738,98,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9235297774008 33.42333684839578, -111.9228983 33.4238125)"
98,738,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.9235297774008 33.42333684839578)"
739,77,-2238999332,7,0.001630,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9329169188089 33.41920185985059, -111.9338292 33.4183283)"
77,739,-2238999332,7,0.001754,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9338292 33.4183283, -111.9329169188089 33.41920185985059)"
740,201,-2238999332,6,0.000010,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93963637507 33.41868246007183, -111.9398502 33.4186881)"
201,740,-2238999332,6,0.000031,999999.000000,999999.000000,999999,1,0,0.000000,0.000000,"LINESTRING (-111.9398502 33.4186881, -111.93963637507 33.41868246007183)"
741,201,-2238999332,6,0.000024,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9394697252121 33.41839605262469, -111.9398502 33.4186881)"
201,741,-2238999332,6,0.000071,999999.000000,999999.000000,999999,1,0,0.000000,0.000000,"LINESTRING (-111.9398502 33.4186881, -111.9394697252121 33.41839605262469)"
742,376,-2238999332,8,0.001008,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9331233587483 33.42094205320043, -111.9339932 33.4219122)"
376,742,-2238999332,8,0.001138,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9339932 33.4219122, -111.9331233587483 33.42094205320043)"
743,376,-2238999332,6,0.000853,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9333857527761 33.42142928032136, -111.9339932 33.4219122)"
376,743,-2238999332,6,0.000930,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9339932 33.4219122, -111.9333857527761 33.42142928032136)"
744,15,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.929673 33.424508, -111.9290798 33.4242989)"
15,744,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9290798 33.4242989, -111.929673 33.424508)"
745,15,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9297271747552 33.42433604779229, -111.9290798 33.4242989)"
15,745,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9290798 33.4242989, -111.9297271747552 33.42433604779229)"
746,15,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.92972565 33.42488055, -111.9290798 33.4242989)"
15,746,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9290798 33.4242989, -111.92972565 33.42488055)"
747,15,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.92969965 33.425032, -111.9290798 33.4242989)"
15,747,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9290798 33.4242989, -111.92969965 33.425032)"
748,15,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9296395801956 33.42519442481971, -111.9290798 33.4242989)"
15,748,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9290798 33.4242989, -111.9296395801956 33.42519442481971)"
749,15,-2238999332,7,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9295946749365 33.4253732469566, -111.9290798 33.4242989)"
15,749,-2238999332,7,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9290798 33.4242989, -111.9295946749365 33.4253732469566)"
750,299,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.929489463843 33.42234918387506, -111.9293204 33.422626)"
299,750,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9293204 33.422626, -111.929489463843 33.42234918387506)"
751,65,-2238999332,6,0.000957,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.935583682042 33.42351554494621, -111.9349899 33.4232132)"
65,751,-2238999332,6,0.000890,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349899 33.4232132, -111.935583682042 33.42351554494621)"
752,62,-2238999332,6,0.000637,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9368755768199 33.42351954913661, -111.9366746 33.4232058)"
62,752,-2238999332,6,0.000600,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366746 33.4232058, -111.9368755768199 33.42351954913661)"
753,333,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9378325983482 33.42398348097234, -111.9377644 33.4242905)"
333,753,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9377644 33.4242905, -111.9378325983482 33.42398348097234)"
754,64,-2238999332,6,0.000244,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9376547850382 33.42360013867896, -111.9381595 33.4231914)"
64,754,-2238999332,6,0.000309,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9381595 33.4231914, -111.9376547850382 33.42360013867896)"
755,62,-2238999332,6,0.000660,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9373510013011 33.42350940149568, -111.9366746 33.4232058)"
62,755,-2238999332,6,0.000587,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366746 33.4232058, -111.9373510013011 33.42350940149568)"
756,62,-2238999332,6,0.000579,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9364506498453 33.42352289021025, -111.9366746 33.4232058)"
62,756,-2238999332,6,0.000618,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366746 33.4232058, -111.9364506498453 33.42352289021025)"
757,59,-2238999332,6,0.000467,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9373261787527 33.4250752229451, -111.9366724 33.4254992)"
59,757,-2238999332,6,0.000389,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366724 33.4254992, -111.9373261787527 33.4250752229451)"
758,19,-2238999332,6,0.000426,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9370488 33.42466790000001, -111.936666 33.4243591)"
19,758,-2238999332,6,0.000377,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936666 33.4243591, -111.9370488 33.42466790000001)"
759,19,-2238999332,6,0.000626,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9359834068245 33.42403454040671, -111.936666 33.4243591)"
19,759,-2238999332,6,0.000701,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936666 33.4243591, -111.9359834068245 33.42403454040671)"
760,73,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9352275002137 33.42396388317145, -111.9349809 33.4243346)"
73,760,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349809 33.4243346, -111.9352275002137 33.42396388317145)"
761,64,-2238999332,6,0.000288,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9384549156959 33.4228304190641, -111.9381595 33.4231914)"
64,761,-2238999332,6,0.000241,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9381595 33.4231914, -111.9384549156959 33.4228304190641)"
762,73,-2238999332,6,0.000780,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9353205527302 33.4247365375159, -111.9349809 33.4243346)"
73,762,-2238999332,6,0.000727,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349809 33.4243346, -111.9353205527302 33.4247365375159)"
763,74,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9352797 33.42515965, -111.9353519 33.4255151)"
74,763,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9353519 33.4255151, -111.9352797 33.42515965)"
764,141,-2238999332,6,0.000522,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9394959494541 33.42784394349894, -111.9395019 33.4273825)"
141,764,-2238999332,6,0.000541,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9395019 33.4273825, -111.9394959494541 33.42784394349894)"
765,112,-2238999332,6,0.000386,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9391558470978 33.42691343580681, -111.9389329 33.427278)"
112,765,-2238999332,6,0.000343,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9389329 33.427278, -111.9391558470978 33.42691343580681)"
766,218,-2238999332,6,0.000129,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9396987517364 33.42616027684499, -111.9399637 33.426342)"
218,766,-2238999332,6,0.000141,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9399637 33.426342, -111.9396987517364 33.42616027684499)"
767,223,-2238999332,6,0.000038,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9396275610634 33.42900183957961, -111.9399832 33.4290713)"
223,767,-2238999332,6,0.000071,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9399832 33.4290713, -111.9396275610634 33.42900183957961)"
768,223,-2238999332,6,0.000038,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9392636792885 33.42889077444613, -111.9399832 33.4290713)"
223,768,-2238999332,6,0.000109,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9399832 33.4290713, -111.9392636792885 33.42889077444613)"
769,248,-2238999332,6,0.000143,999999.000000,999999.000000,999999,2,0,0.000000,0.000000,"LINESTRING (-111.9404432005031 33.42912115168836, -111.9406832 33.4295107)"
248,769,-2238999332,6,0.000097,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9406832 33.4295107, -111.9404432005031 33.42912115168836)"
770,280,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9431126186057 33.42595314157244, -111.9433518 33.4260281)"
280,770,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9433518 33.4260281, -111.9431126186057 33.42595314157244)"
771,281,-2238999332,6,0.000651,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9426650021928 33.42649135579607, -111.9430789 33.4272077)"
281,771,-2238999332,6,0.000568,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9430789 33.4272077, -111.9426650021928 33.42649135579607)"
772,216,-2238999332,6,0.000172,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9403807529316 33.42600199777564, -111.9400785 33.4260353)"
216,772,-2238999332,6,0.000198,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400785 33.4260353, -111.9403807529316 33.42600199777564)"
773,189,-2238999332,6,0.000444,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9409537264901 33.42581894514601, -111.9412674 33.4261177)"
189,773,-2238999332,6,0.000401,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9412674 33.4261177, -111.9409537264901 33.42581894514601)"
774,42,-2238999332,6,0.000255,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9409048931483 33.42678994674498, -111.940778 33.4264585)"
42,774,-2238999332,6,0.000290,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.940778 33.4264585, -111.9409048931483 33.42678994674498)"
775,334,-2238999332,6,0.000555,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9410656805655 33.42711884769829, -111.9412594 33.4264482)"
334,775,-2238999332,6,0.000486,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9412594 33.4264482, -111.9410656805655 33.42711884769829)"
776,248,-2238999332,6,0.000242,999999.000000,999999.000000,999999,1,0,0.000000,0.000000,"LINESTRING (-111.940921934982 33.42887858867442, -111.9406832 33.4295107)"
248,776,-2238999332,6,0.000310,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9406832 33.4295107, -111.940921934982 33.42887858867442)"
777,292,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.924688353161 33.41989521495319, -111.9254719 33.4195877)"
292,777,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9254719 33.4195877, -111.924688353161 33.41989521495319)"
778,239,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9248059536263 33.42931435081786, -111.9253831 33.4288338)"
239,778,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9253831 33.4288338, -111.9248059536263 33.42931435081786)"
779,421,-2238999332,6,0.000857,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9342620172588 33.43077899325358, -111.9348857 33.4302)"
421,779,-2238999332,6,0.000942,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9348857 33.4302, -111.9342620172588 33.43077899325358)"
780,243,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9331847588418 33.42988499291382, -111.9332589 33.42946)"
243,780,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9332589 33.42946, -111.9331847588418 33.42988499291382)"
781,170,-2238999332,7,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93211067093 33.43054064814484, -111.9322313 33.4294306)"
170,781,-2238999332,7,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9322313 33.4294306, -111.93211067093 33.43054064814484)"
782,284,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9301937287598 33.42969998907108, -111.9305333 33.4289205)"
284,782,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9305333 33.4289205, -111.9301937287598 33.42969998907108)"
783,308,-2238999332,6,0.001105,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9324017575112 33.42237465178135, -111.9317273 33.4218424)"
308,783,-2238999332,6,0.001019,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317273 33.4218424, -111.9324017575112 33.42237465178135)"
784,310,-2238999332,6,0.000907,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9331970101095 33.4227466114404, -111.9339909 33.4220122)"
310,784,-2238999332,6,0.001016,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9339909 33.4220122, -111.9331970101095 33.4227466114404)"
785,310,-2238999332,6,0.000671,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.933192890519 33.42236934608757, -111.9339909 33.4220122)"
310,785,-2238999332,6,0.000758,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9339909 33.4220122, -111.933192890519 33.42236934608757)"
786,285,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9308909688004 33.42252686440553, -111.9307663 33.4220474)"
285,786,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9307663 33.4220474, -111.9308909688004 33.42252686440553)"
787,14,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9305956244687 33.42260054921793, -111.9304264 33.4231268)"
14,787,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9304264 33.4231268, -111.9305956244687 33.42260054921793)"
788,129,-2238999332,6,0.000581,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9360556 33.42057455, -111.9366407 33.4212929)"
129,788,-2238999332,6,0.000674,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366407 33.4212929, -111.9360556 33.42057455)"
789,402,-2238999332,6,0.000526,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9379919154261 33.41561680159898, -111.9381583 33.415)"
402,789,-2238999332,6,0.000546,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9381583 33.415, -111.9379919154261 33.41561680159898)"
790,134,-2238999332,6,0.000297,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9395814742175 33.41778369504657, -111.9398468 33.4176189)"
134,790,-2238999332,6,0.000321,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9398468 33.4176189, -111.9395814742175 33.41778369504657)"
791,307,-2238999332,6,0.000870,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9326349248358 33.42066017688909, -111.9316996 33.4207468)"
307,791,-2238999332,6,0.000776,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9316996 33.4207468, -111.9326349248358 33.42066017688909)"
792,290,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9347190532248 33.41678104662033, -111.9349531 33.4160981)"
290,792,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349531 33.4160981, -111.9347190532248 33.41678104662033)"
793,78,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.934074737018 33.4171277489805, -111.9338106 33.4174451)"
78,793,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9338106 33.4174451, -111.934074737018 33.4171277489805)"
794,79,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9337992028846 33.41710368698892, -111.9337028 33.4173518)"
79,794,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9337028 33.4173518, -111.9337992028846 33.41710368698892)"
795,79,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9338729877122 33.41688544847359, -111.9337028 33.4173518)"
79,795,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9337028 33.4173518, -111.9338729877122 33.41688544847359)"
796,79,-2238999332,6,0.000642,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.933238515225 33.41727297140709, -111.9337028 33.4173518)"
79,796,-2238999332,6,0.000689,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9337028 33.4173518, -111.933238515225 33.41727297140709)"
797,66,-2238999332,6,0.000829,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9328565136096 33.41617869142407, -111.933278 33.4160881)"
66,797,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.933278 33.4160881, -111.9328565136096 33.41617869142407)"
798,293,-2238999332,6,0.001040,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9312368112041 33.4154830045261, -111.9305745 33.4152628)"
293,798,-2238999332,6,0.000970,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9305745 33.4152628, -111.9312368112041 33.4154830045261)"
799,66,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9333237380893 33.41675924860939, -111.933278 33.4160881)"
66,799,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.933278 33.4160881, -111.9333237380893 33.41675924860939)"
800,77,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9335833420894 33.41802186366279, -111.9338292 33.4183283)"
77,800,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9338292 33.4183283, -111.9335833420894 33.41802186366279)"
801,375,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9308858903113 33.42167501605503, -111.9307627 33.421952)"
375,801,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9307627 33.421952, -111.9308858903113 33.42167501605503)"
802,317,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93199775 33.42121075, -111.9317246 33.4212406)"
